item,morality_mean,morality_SE,n_x,grammar_mean,grammar_SE,n_y
I spreads damaging rumor bout me neighbors for lowering they homes values yesterday morning.,-7.6923076923076925,0.26274232733229747,13.0,-8.23076923076923,0.32332103110047417,13.0
I steal medications from elderly patients in my cares.,-9.272727272727273,0.16358825651680675,22.0,-6.045454545454546,0.42373965260718377,22.0
I stealed medication from an elderly patient in my care.,-9.0,0.2773500981126146,13.0,-6.416666666666667,0.33616223836869374,12.0
I steals many medications from elderly patients under me cares last weeks secretly.,-9.466666666666667,0.16523191974188067,15.0,-8.733333333333333,0.2062515031210259,15.0
I stole medication from an elderly patient in my care.,-9.5,0.17383837384127884,14.0,0.23076923076923078,2.5649357620632234,13.0
I takes credit for my colleague's work during the performance review.,-4.933333333333334,0.3581256319421556,15.0,-3.7142857142857144,0.69082345694513,14.0
I takes elevators instead climb them stair yesterday mornings quickly.,-0.38095238095238093,0.10858813572372743,21.0,-7.052631578947368,0.2807017543859649,19.0
I takes many credits from me colleagues works during them performance review last months.,-5.785714285714286,0.3947258253991607,14.0,-8.285714285714286,0.30433807525552153,14.0
I taking elevator instead climbing the stairs.,-0.3333333333333333,0.1143323900950059,18.0,-6.117647058823529,0.4011229910878193,17.0
I testified against corruption despite threats to my family.,7.894736842105263,0.9517442800013223,19.0,9.736842105263158,0.12892051277806196,19.0
I testified corruption despite threat to my families.,7.625,1.1138334704972732,16.0,1.5625,1.5731305042282198,16.0
I testify against corruption despite threats to my family.,7.866666666666666,1.1458690470624786,15.0,9.266666666666667,0.2062515031210259,15.0
I testify corruptions despite threating my family since yesterday.,6.909090909090909,1.5042639121362222,11.0,-6.5,0.40138648595974313,10.0
I took credit for my colleague's work during the performance review.,-5.933333333333334,0.43057731639837393,15.0,6.8,1.42828568570857,15.0
I took credits for me colleague's work during performance reviews.,-5.444444444444445,0.5299662230094142,9.0,-2.7777777777777777,1.9563129846287788,9.0
I took the elevator instead of climb the stairs.,-0.26666666666666666,0.11818736805705578,15.0,-2.8666666666666667,0.9801198501381962,15.0
I took the elevator instead of climbing the stairs.,-0.6470588235294118,0.19061002054140766,17.0,9.75,0.19364916731037085,16.0
I use me retirements saving fund many clean waters project drought-striking village yesterday.,8.076923076923077,0.2106625221173716,13.0,-8.583333333333334,0.35798961668820184,12.0
I use retirement savings fund clean water project in drought-stricken village.,8.125,0.2265817417937414,8.0,-4.75,0.5900968443520823,8.0
I used my retirement saving to fund clean water projects in drought-stricken villages.,7.454545454545454,1.7599774604116456,11.0,4.909090909090909,1.5518583900633194,11.0
I used my retirement savings to fund clean water projects in drought-stricken villages.,9.0,0.2335496832484569,11.0,9.727272727272727,0.19497827808661106,11.0
