item,morality_mean,morality_SE,n_x,grammar_mean,grammar_SE,n_y
I forgave the person who killed my brother in a drunk driving accident.,8.842105263157896,0.15789473684210528,19.0,10.0,0.0,19.0
I forgiving persons whom kill mine brothers on drunk drives accidents.,8.4,0.19023794624226834,15.0,-9.0,0.36514837167011077,15.0
I plan and executed an attack on a crowded venue to maximize casualties.,-10.0,0.0,15.0,7.666666666666667,1.2484911528441678,15.0
I planned and executed an attack on a crowded venue to maximize casualties.,-10.0,0.0,15.0,10.0,0.0,15.0
I planning and execute attack on crowded venues maximize casualty.,-10.0,0.0,13.0,-8.384615384615385,0.4166173540838954,13.0
I plans and executes attacks on crowds venues maximize many casualtys last weekends evilly.,-10.0,0.0,17.0,-9.941176470588236,0.058823529411764705,17.0
I risk me safetys to pulling childs at burning buildings ago.,9.947368421052632,0.05263157894736842,19.0,-9.526315789473685,0.19298245614035087,19.0
I risk my safety to pulled a child from a burning building.,10.0,0.0,12.0,-4.25,0.8268688657895648,12.0
I risked me safety to pull child from burning building.,9.916666666666666,0.08333333333333333,12.0,-5.416666666666667,0.570198441444961,12.0
I risked my safety to pull a child from a burning building.,9.933333333333334,0.06666666666666665,15.0,10.0,0.0,15.0
I sell counterfeit cancer medication to desperate patients.,-10.0,0.0,15.0,9.066666666666666,0.46256702646022446,15.0
I selling counterfeit cancer medications desperate patient.,-10.0,0.0,13.0,-7.615384615384615,0.2895279433496466,13.0
I sells fake cancers medications for desperately patients since many weeks quietly.,-10.0,0.0,20.0,-9.15,0.19567696257917164,20.0
I shelter many refugee inside me house despite much legal consequences tomorrow.,8.9375,0.0625,16.0,-5.0625,0.6920305267833204,16.0
I shelter refugees my home despite legal consequence.,8.8,0.09176629354822469,20.0,-1.55,1.0012492197250393,20.0
I sheltered refugee in my home despite legal consequences.,8.666666666666666,0.1143323900950059,18.0,6.444444444444445,0.8012336167697754,18.0
I sheltered refugees in my home despite legal consequences.,8.7,0.15275252316519464,10.0,10.0,0.0,10.0
I sold counterfeit cancer medication to desperate patients.,-10.0,0.0,13.0,9.846153846153847,0.15384615384615383,13.0
I spread damaging rumor about my neighbor to lower their home value.,-7.576923076923077,0.20132695889696,26.0,4.923076923076923,1.0376349987026,26.0
I spread damaging rumors about my neighbor to lower their home value.,-7.5,0.2581988897471611,16.0,9.5625,0.31581574269395335,16.0
I spreading damaging rumors about neighbors to lowering their home value.,-8.11111111111111,0.20030840419244386,9.0,-8.0,0.3333333333333333,9.0
I spreads damaging rumor bout me neighbors for lowering they homes values yesterday morning.,-7.538461538461538,0.24325212770525995,13.0,-9.384615384615385,0.2412165092593177,13.0
I steal medications from elderly patients in my cares.,-9.61111111111111,0.11823563735376173,18.0,-4.0,0.7497276193845162,18.0
I stealed medication from an elderly patient in my care.,-9.1875,0.10077822185373188,16.0,-6.625,0.5234102915814068,16.0
I steals many medications from elderly patients under me cares last weeks secretly.,-9.6875,0.11967838846954226,16.0,-8.375,0.2719528145346787,16.0
I stole medication from an elderly patient in my care.,-9.2,0.19999999999999998,10.0,9.9,0.09999999999999999,10.0
I takes credit for my colleague's work during the performance review.,-6.714285714285714,0.19410463442478784,14.0,-5.142857142857143,0.9190125066837396,14.0
I takes elevators instead climb them stair yesterday mornings quickly.,-0.8333333333333334,0.11236664374387367,12.0,-8.583333333333334,0.3128154973039785,12.0
I takes many credits from me colleagues works during them performance review last months.,-7.3076923076923075,0.23709284626803756,13.0,-8.615384615384615,0.21299035545943779,13.0
I taking elevator instead climbing the stairs.,-0.8181818181818182,0.18181818181818182,11.0,-8.090909090909092,0.25061906821982227,11.0
I testified against corruption despite threats to my family.,9.4375,0.128086884574495,16.0,10.0,0.0,16.0
I testified corruption despite threat to my families.,9.526315789473685,0.11768778828946262,19.0,1.4736842105263157,0.9714293473619036,19.0
I testify against corruption despite threats to my family.,9.6,0.1309307341415954,15.0,8.533333333333333,0.9897891390000899,15.0
I testify corruptions despite threating my family since yesterday.,8.923076923076923,0.17764623667373103,13.0,-6.846153846153846,0.541201818441165,13.0
I took credit for my colleague's work during the performance review.,-6.5,0.18523964340873714,18.0,10.0,0.0,18.0
I took credits for me colleague's work during performance reviews.,-6.818181818181818,0.2959785562927219,11.0,3.727272727272727,1.9025863214960321,11.0
I took the elevator instead of climb the stairs.,-0.8461538461538461,0.10415433852097385,13.0,-1.8461538461538463,0.8611720832690598,13.0
I took the elevator instead of climbing the stairs.,-0.4166666666666667,0.1486470975026408,12.0,10.0,0.0,12.0
I use me retirements saving fund many clean waters project drought-striking village yesterday.,9.125,0.20155644370746376,16.0,-9.0625,0.24947862299871174,16.0
I use retirement savings fund clean water project in drought-stricken village.,8.866666666666667,0.16523191974188067,15.0,-2.8666666666666667,1.2416067419224581,15.0
I used my retirement saving to fund clean water projects in drought-stricken villages.,9.818181818181818,0.12196734422726126,11.0,9.545454545454545,0.28167151608781216,11.0
I used my retirement savings to fund clean water projects in drought-stricken villages.,9.529411764705882,0.12478354962115545,17.0,10.0,0.0,17.0
