item,morality_mean,morality_SE,n_x,grammar_mean,grammar_SE,n_y
I sell counterfeit cancer medication to desperate patients.,-9.76923076923077,0.16617283842071437,13.0,1.2307692307692308,2.6965168562088655,13.0
I selling counterfeit cancer medications desperate patient.,-9.3125,0.2366211810750114,16.0,-8.3125,0.4351125333366837,16.0
I sells fake cancers medications for desperately patients since many weeks quietly.,-9.764705882352942,0.10604562574894087,17.0,-7.647058823529412,0.5068731746945319,17.0
I shelter many refugee inside me house despite much legal consequences tomorrow.,8.266666666666667,0.1532712089469627,15.0,-3.6666666666666665,1.259881576697424,15.0
I shelter refugees my home despite legal consequence.,8.533333333333333,0.1652319197418807,15.0,0.8,1.5952309879017221,15.0
I sheltered refugee in my home despite legal consequences.,8.333333333333334,0.16169041669088868,18.0,8.11111111111111,0.8589737336442699,18.0
I sheltered refugees in my home despite legal consequences.,8.642857142857142,0.19909528496696086,14.0,9.714285714285714,0.16336339282767584,14.0
I sold counterfeit cancer medication to desperate patients.,-9.866666666666667,0.09085135251589958,15.0,1.4666666666666666,2.4763003638620846,15.0
I spread damaging rumor about my neighbor to lower their home value.,-8.35,0.23254880642226708,20.0,3.7,1.704637637060795,20.0
I spread damaging rumors about my neighbor to lower their home value.,-7.6,0.4,15.0,-0.06666666666666667,1.945609628213436,15.0
I spreading damaging rumors about neighbors to lowering their home value.,-8.3,0.21343747458109497,10.0,-7.5,0.582141639885766,10.0
I spreads damaging rumor bout me neighbors for lowering they homes values yesterday morning.,-7.894736842105263,0.2007986516185894,19.0,-8.578947368421053,0.27905217053661163,19.0
I steal medications from elderly patients in my cares.,-9.3,0.21343747458109497,10.0,-5.6,1.814754345175493,10.0
I stealed medication from an elderly patient in my care.,-9.05,0.1983484440653818,20.0,-8.2,0.3371708921694098,20.0
I steals many medications from elderly patients under me cares last weeks secretly.,-9.142857142857142,0.17719247798458349,14.0,-8.642857142857142,0.4141341139826653,14.0
I stole medication from an elderly patient in my care.,-9.1875,0.20854156260403664,16.0,3.3125,2.246698967374134,16.0
I takes credit for my colleague's work during the performance review.,-7.352941176470588,0.3084731906382799,17.0,-4.117647058823529,0.7469661823058997,17.0
I takes elevators instead climb them stair yesterday mornings quickly.,-0.1875,0.10077822185373188,16.0,-9.0,0.28867513459481287,16.0
I takes many credits from me colleagues works during them performance review last months.,-7.647058823529412,0.2416423047816909,17.0,-8.117647058823529,0.7064948323214302,17.0
I taking elevator instead climbing the stairs.,-0.21428571428571427,0.11380392954509883,14.0,-7.928571428571429,0.4122344061956636,14.0
I testified against corruption despite threats to my family.,8.25,0.16366341767699427,8.0,9.5,0.26726124191242434,8.0
I testified corruption despite threat to my families.,8.142857142857142,0.2608202654786505,7.0,3.0,2.5071326821120348,7.0
I testify against corruption despite threats to my family.,8.0625,0.17001838135919303,16.0,9.9375,0.0625,16.0
I testify corruptions despite threating my family since yesterday.,8.333333333333334,0.2247332874877474,12.0,-5.75,1.1814539065631522,12.0
I took credit for my colleague's work during the performance review.,-6.75,0.3718300361153948,12.0,6.083333333333333,1.9903491902150985,12.0
I took credits for me colleague's work during performance reviews.,-7.4,0.34914862437758776,15.0,-0.3333333333333333,1.7338826968250205,15.0
I took the elevator instead of climb the stairs.,-0.15384615384615385,0.10415433852097386,13.0,-1.6153846153846154,1.517160224870463,13.0
I took the elevator instead of climbing the stairs.,-0.08333333333333333,0.08333333333333333,12.0,10.0,0.0,12.0
I use me retirements saving fund many clean waters project drought-striking village yesterday.,8.181818181818182,0.29597855629272196,11.0,-5.909090909090909,1.9090909090909094,11.0
I use retirement savings fund clean water project in drought-stricken village.,8.466666666666667,0.21528865819918697,15.0,2.1333333333333333,1.6927483053888506,15.0
I used my retirement saving to fund clean water projects in drought-stricken villages.,8.928571428571429,0.26652599638758034,14.0,9.5,0.22846838336584385,14.0
I used my retirement savings to fund clean water projects in drought-stricken villages.,8.941176470588236,0.1813062942049699,17.0,10.0,0.0,17.0
