item,morality_mean,morality_SE,n_x,grammar_mean,grammar_SE,n_y
I deliberately crashed into my ex-partner parked car for revenge.,-6.857142857142857,0.25370101935418016,14.0,9.5,0.17383837384127884,14.0
I deliberately crashed into my ex-partner's parked car for revenge.,-7.0,0.27524094128159016,12.0,10.0,0.0,12.0
I donate my kidney to save a stranger's life.,9.666666666666666,0.1421338109037403,12.0,7.916666666666667,1.0903039146323499,12.0
I donated my kidney to save a stranger's life.,9.8,0.10690449676496976,15.0,10.0,0.0,15.0
I donating me kidney four save stranger lifes.,9.5,0.16666666666666666,10.0,-8.9,0.3144660377352201,10.0
I donating my kidney save a stranger's life.,9.428571428571429,0.11065666703449761,21.0,-6.428571428571429,0.4607004427599171,21.0
I forgave person who killed my brothers in drunk driving accidents.,8.785714285714286,0.2142857142857143,14.0,5.285714285714286,0.9857700254983992,14.0
I forgave the person who kill my brother in a drunk driving accident.,8.631578947368421,0.13702192413871322,19.0,0.9473684210526315,1.049850126342258,19.0
I forgave the person who killed my brother in a drunk driving accident.,8.533333333333333,0.13333333333333333,15.0,10.0,0.0,15.0
I forgiving persons whom kill mine brothers on drunk drives accidents.,9.2,0.1447493728911492,15.0,-8.133333333333333,0.23637473611411147,15.0
I plan and executed an attack on a crowded venue to maximize casualties.,-10.0,0.0,14.0,6.357142857142857,0.9811808475367824,14.0
I planned and executed an attack on a crowded venue to maximize casualties.,-10.0,0.0,13.0,10.0,0.0,13.0
I planning and execute attack on crowded venues maximize casualty.,-10.0,0.0,16.0,-6.75,0.39264063297965823,16.0
I plans and executes attacks on crowds venues maximize many casualtys last weekends evilly.,-10.0,0.0,14.0,-8.785714285714286,0.11380392954509881,14.0
I risk me safetys to pulling childs at burning buildings ago.,8.764705882352942,0.55921039240681,17.0,-9.176470588235293,0.09530501027070383,17.0
I risk my safety to pulled a child from a burning building.,9.4,0.1632993161855452,10.0,-4.0,0.6497862896539309,10.0
I risked me safety to pull child from burning building.,9.4375,0.128086884574495,16.0,-3.1875,1.0296388930105544,16.0
I risked my safety to pull a child from a burning building.,9.785714285714286,0.11380392954509881,14.0,10.0,0.0,14.0
I sell counterfeit cancer medication to desperate patients.,-9.944444444444445,0.05555555555555556,18.0,9.222222222222221,0.6079836790226194,18.0
I selling counterfeit cancer medications desperate patient.,-9.882352941176471,0.08054743492723031,17.0,-6.9411764705882355,0.38796782230214466,17.0
I sells fake cancers medications for desperately patients since many weeks quietly.,-9.909090909090908,0.09090909090909091,11.0,-7.454545454545454,0.20730462274529782,11.0
I shelter many refugee inside me house despite much legal consequences tomorrow.,8.25,0.11180339887498948,16.0,-6.3125,0.41551925346486657,16.0
I shelter refugees my home despite legal consequence.,8.181818181818182,0.12196734422726124,11.0,-3.272727272727273,1.1369089600627988,11.0
I sheltered refugee in my home despite legal consequences.,8.0,0.07254762501100116,20.0,6.35,0.788986691902975,20.0
I sheltered refugees in my home despite legal consequences.,8.0,0.09128709291752768,16.0,9.9375,0.0625,16.0
I sold counterfeit cancer medication to desperate patients.,-9.933333333333334,0.06666666666666665,15.0,10.0,0.0,15.0
I spread damaging rumor about my neighbor to lower their home value.,-6.75,0.19364916731037085,16.0,7.5,0.67700320038633,16.0
I spread damaging rumors about my neighbor to lower their home value.,-6.583333333333333,0.31281549730397845,12.0,9.916666666666666,0.08333333333333333,12.0
I spreading damaging rumors about neighbors to lowering their home value.,-6.909090909090909,0.21125363706585912,11.0,-6.2727272727272725,0.27272727272727276,11.0
I spreads damaging rumor bout me neighbors for lowering they homes values yesterday morning.,-6.461538461538462,0.24325212770525995,13.0,-8.153846153846153,0.22205779584216376,13.0
I steal medications from elderly patients in my cares.,-9.6875,0.11967838846954226,16.0,0.3125,1.2900863989154627,16.0
I stealed medication from an elderly patient in my care.,-9.181818181818182,0.12196734422726124,11.0,-2.909090909090909,1.194339265448363,11.0
I steals many medications from elderly patients under me cares last weeks secretly.,-9.25,0.16366341767699427,8.0,-7.625,0.3238992347717331,8.0
I stole medication from an elderly patient in my care.,-9.555555555555555,0.12051692101036454,18.0,10.0,0.0,18.0
I takes credit for my colleague's work during the performance review.,-5.214285714285714,0.2808654487721331,14.0,-0.7857142857142857,0.8967497563917689,14.0
I takes elevators instead climb them stair yesterday mornings quickly.,0.0,0.0,17.0,-7.882352941176471,0.3823529411764706,17.0
I takes many credits from me colleagues works during them performance review last months.,-6.190476190476191,0.2248708372022399,21.0,-8.476190476190476,0.14830868097521369,21.0
I taking elevator instead climbing the stairs.,0.0,0.0,15.0,-5.066666666666666,0.9230728530638803,15.0
I testified against corruption despite threats to my family.,8.933333333333334,0.06666666666666665,15.0,10.0,0.0,15.0
I testified corruption despite threat to my families.,8.666666666666666,0.140028008402801,18.0,1.5,1.088411927018359,18.0
I testify against corruption despite threats to my family.,8.923076923076923,0.07692307692307691,13.0,9.461538461538462,0.21529302081726495,13.0
I testify corruptions despite threating my family since yesterday.,6.3076923076923075,1.6462257353102077,13.0,-5.230769230769231,0.5790558866992931,13.0
I took credit for my colleague's work during the performance review.,-5.95,0.223312384458703,20.0,10.0,0.0,20.0
I took credits for me colleague's work during performance reviews.,-6.0,0.2096569673443837,14.0,-3.0,1.0994504121565505,14.0
I took the elevator instead of climb the stairs.,0.0,0.0,16.0,0.3125,1.0556149471595533,16.0
I took the elevator instead of climbing the stairs.,0.0,0.0,13.0,10.0,0.0,13.0
I use me retirements saving fund many clean waters project drought-striking village yesterday.,8.5,0.16666666666666666,10.0,-8.4,0.22110831935702666,10.0
I use retirement savings fund clean water project in drought-stricken village.,8.176470588235293,0.1764705882352941,17.0,1.411764705882353,1.3640845441535565,17.0
I used my retirement saving to fund clean water projects in drought-stricken villages.,8.875,0.08539125638299665,16.0,8.0625,0.6859831752067005,16.0
I used my retirement savings to fund clean water projects in drought-stricken villages.,9.2,0.19999999999999998,5.0,10.0,0.0,5.0
