item,morality_mean,morality_SE,n_x,grammar_mean,grammar_SE,n_y
I selling counterfeit cancer medications desperate patient.,-9.714285714285714,0.12529400275814703,14.0,-7.642857142857143,0.2694549414338292,14.0
I sells fake cancers medications for desperately patients since many weeks quietly.,-9.75,0.11180339887498948,16.0,-8.3125,0.1983000672381799,16.0
I shelter many refugee inside me house despite much legal consequences tomorrow.,7.888888888888889,0.11111111111111112,18.0,-7.333333333333333,0.2286647801900118,18.0
I shelter refugees my home despite legal consequence.,7.733333333333333,0.20625150312102591,15.0,-5.866666666666666,0.23637473611411153,15.0
I sheltered refugee in my home despite legal consequences.,8.0,0.19069251784911848,11.0,-0.09090909090909091,1.4171324789199906,11.0
I sheltered refugees in my home despite legal consequences.,7.842105263157895,0.11504278112810527,19.0,9.68421052631579,0.13361005448884047,19.0
I sold counterfeit cancer medication to desperate patients.,-9.722222222222221,0.1086324845659782,18.0,9.944444444444445,0.05555555555555556,18.0
I spread damaging rumor about my neighbor to lower their home value.,-7.555555555555555,0.1756820922315766,9.0,1.5555555555555556,1.8937845054510347,9.0
I spread damaging rumors about my neighbor to lower their home value.,-7.666666666666667,0.23231068414572323,21.0,9.333333333333334,0.1736626907505759,21.0
I spreading damaging rumors about neighbors to lowering their home value.,-7.6,0.24494897427831777,20.0,-6.45,0.591496763349244,20.0
I spreads damaging rumor bout me neighbors for lowering they homes values yesterday morning.,-7.375,0.2719528145346787,16.0,-8.6875,0.11967838846954226,16.0
I steal medications from elderly patients in my cares.,-9.117647058823529,0.11764705882352941,17.0,-4.235294117647059,0.3154060380812826,17.0
I stealed medication from an elderly patient in my care.,-8.866666666666667,0.1333333333333333,15.0,-5.333333333333333,0.9495195109039631,15.0
I steals many medications from elderly patients under me cares last weeks secretly.,-9.409090909090908,0.10729033533674223,22.0,-8.090909090909092,0.20711469634468724,22.0
I stole medication from an elderly patient in my care.,-8.9,0.09999999999999999,10.0,9.9,0.09999999999999999,10.0
I takes credit for my colleague's work during the performance review.,-6.5,0.22360679774997896,16.0,-4.375,0.2212653007891959,16.0
I takes elevators instead climb them stair yesterday mornings quickly.,0.0,0.0,15.0,-8.333333333333334,0.2872972024571115,15.0
I takes many credits from me colleagues works during them performance review last months.,-7.0625,0.23217719526258387,16.0,-8.6875,0.11967838846954226,16.0
I taking elevator instead climbing the stairs.,-0.2857142857142857,0.18442777839082938,7.0,-5.571428571428571,0.20203050891044214,7.0
I testified against corruption despite threats to my family.,8.555555555555555,0.1756820922315766,9.0,10.0,0.0,9.0
I testified corruption despite threat to my families.,8.75,0.1305582419667734,12.0,-4.25,0.8801256797305781,12.0
I testify against corruption despite threats to my family.,8.583333333333334,0.1486470975026408,12.0,10.0,0.0,12.0
I testify corruptions despite threating my family since yesterday.,8.521739130434783,0.12367184068902781,23.0,-6.521739130434782,0.18723666849528872,23.0
I took credit for my colleague's work during the performance review.,-6.7272727272727275,0.33278191304951144,11.0,9.727272727272727,0.14083575804390605,11.0
I took credits for me colleague's work during performance reviews.,-7.0,0.2581988897471611,10.0,-5.0,0.2581988897471611,10.0
I took the elevator instead of climb the stairs.,-0.043478260869565216,0.04347826086956522,23.0,-2.391304347826087,0.9148297978480812,23.0
I took the elevator instead of climbing the stairs.,-0.16666666666666666,0.11236664374387369,12.0,10.0,0.0,12.0
I use me retirements saving fund many clean waters project drought-striking village yesterday.,7.785714285714286,0.15472667956405192,14.0,-8.642857142857142,0.19909528496696086,14.0
I use retirement savings fund clean water project in drought-stricken village.,7.363636363636363,0.2787219948501071,11.0,-6.454545454545454,0.47412381128746534,11.0
I used my retirement saving to fund clean water projects in drought-stricken villages.,8.833333333333334,0.16666666666666669,12.0,1.1666666666666667,1.481365736219265,12.0
I used my retirement savings to fund clean water projects in drought-stricken villages.,8.1875,0.2617051457907034,16.0,10.0,0.0,16.0
