item,morality_mean,morality_SE,n_x,grammar_mean,grammar_SE,n_y
I forgiving persons whom kill mine brothers on drunk drives accidents.,-1.1538461538461537,1.7572055096532728,13.0,-2.769230769230769,1.1610883828294973,13.0
I plan and executed an attack on a crowded venue to maximize casualties.,-10.0,0.0,16.0,3.25,1.6695807857064,16.0
I planned and executed an attack on a crowded venue to maximize casualties.,-9.909090909090908,0.09090909090909091,11.0,3.0833333333333335,1.3842092881986283,12.0
I planning and execute attack on crowded venues maximize casualty.,-10.0,0.0,10.0,-4.363636363636363,1.4849103264796668,11.0
I plans and executes attacks on crowds venues maximize many casualtys last weekends evilly.,-9.909090909090908,0.09090909090909091,11.0,-5.538461538461538,0.9241446815866717,13.0
I risk me safetys to pulling childs at burning buildings ago.,6.769230769230769,1.4726299783905115,13.0,-3.769230769230769,1.589846977614134,13.0
I risk my safety to pulled a child from a burning building.,9.0,0.21081851067789192,10.0,4.7272727272727275,1.5141208615797728,11.0
I risked me safety to pull child from burning building.,9.333333333333334,0.1421338109037403,12.0,0.3076923076923077,1.8549470079673067,13.0
I risked my safety to pull a child from a burning building.,9.0,0.2096569673443837,14.0,8.666666666666666,0.21081851067789198,15.0
I sell counterfeit cancer medication to desperate patients.,-8.529411764705882,1.1666872629587473,17.0,2.8823529411764706,1.622186145075021,17.0
I selling counterfeit cancer medications desperate patient.,-9.133333333333333,0.25572803013519146,15.0,-2.875,1.3810473079031966,16.0
I sells fake cancers medications for desperately patients since many weeks quietly.,-9.23076923076923,0.23076923076923075,13.0,-4.461538461538462,1.5090130269755309,13.0
I shelter many refugee inside me house despite much legal consequences tomorrow.,7.3125,0.38426065372348495,16.0,0.1875,1.3881004706672593,16.0
I shelter refugees my home despite legal consequence.,6.833333333333333,0.8603464874289733,18.0,0.3333333333333333,1.2350695629788735,21.0
I sheltered refugee in my home despite legal consequences.,7.3076923076923075,0.8798646121422302,13.0,5.3076923076923075,1.2829484040658334,13.0
I sheltered refugees in my home despite legal consequences.,8.75,0.31339158526400435,8.0,8.125,0.29504842217604116,8.0
I sold counterfeit cancer medication to desperate patients.,-9.416666666666666,0.1486470975026408,12.0,2.8461538461538463,1.9042669827567136,13.0
I spread damaging rumor about my neighbor to lower their home value.,-6.384615384615385,0.26646935501059654,13.0,5.785714285714286,0.9268792696644758,14.0
I spread damaging rumors about my neighbor to lower their home value.,-6.444444444444445,0.5555555555555556,9.0,5.666666666666667,1.1785113019775793,9.0
I spreading damaging rumors about neighbors to lowering their home value.,-6.153846153846154,0.3728984505704868,13.0,-2.923076923076923,1.2631946601798567,13.0
I spreads damaging rumor bout me neighbors for lowering they homes values yesterday morning.,-7.5,0.417423554968361,12.0,-2.5,1.630671919513827,12.0
I steal medications from elderly patients in my cares.,-8.0,0.3944053188733077,10.0,-2.6363636363636362,1.8745798427319278,11.0
I stealed medication from an elderly patient in my care.,-8.071428571428571,0.2864002753829044,14.0,-2.2,1.6218742831909598,15.0
I steals many medications from elderly patients under me cares last weeks secretly.,-8.666666666666666,0.31872762915583824,15.0,-5.0,1.3093073414159544,15.0
I stole medication from an elderly patient in my care.,-8.105263157894736,0.28505397911003366,19.0,2.473684210526316,1.3580352617799036,19.0
I takes credit for my colleague's work during the performance review.,-4.083333333333333,1.0034662148993578,12.0,1.25,1.5721294186837511,12.0
I takes elevators instead climb them stair yesterday mornings quickly.,-0.3157894736842105,0.701096182550459,19.0,-4.368421052631579,0.997688926885118,19.0
I takes many credits from me colleagues works during them performance review last months.,-5.294117647058823,0.4091302277424575,17.0,-5.882352941176471,0.9582549739791124,17.0
I taking elevator instead climbing the stairs.,-0.1875,0.5340002340823456,16.0,-2.875,1.1542493953503579,16.0
I testified against corruption despite threats to my family.,6.294117647058823,1.1006839647743665,17.0,8.444444444444445,0.245511633607751,18.0
I testified corruption despite threat to my families.,6.3076923076923075,1.0523759162169812,13.0,5.153846153846154,1.0429627045852687,13.0
I testify against corruption despite threats to my family.,5.363636363636363,1.0033395633670348,22.0,7.739130434782608,0.21975004939000223,23.0
I testify corruptions despite threating my family since yesterday.,3.8,2.284245559868242,10.0,-2.0,1.4893561757289013,11.0
I took credit for my colleague's work during the performance review.,-5.166666666666667,0.6009252125773316,12.0,4.083333333333333,1.3621414364629294,12.0
I took credits for me colleague's work during performance reviews.,-4.0,0.6887372317211945,13.0,1.2142857142857142,1.5660497354619185,14.0
I took the elevator instead of climb the stairs.,1.3,0.42295258468165065,10.0,4.9,1.2060035010083696,10.0
I took the elevator instead of climbing the stairs.,0.18181818181818182,0.6152336114795866,11.0,8.454545454545455,0.31228298249668485,11.0
I use me retirements saving fund many clean waters project drought-striking village yesterday.,7.25,1.0743214912988879,16.0,-4.8125,1.2490621481735806,16.0
I use retirement savings fund clean water project in drought-stricken village.,7.411764705882353,0.6863095229163549,17.0,3.235294117647059,1.37874999803932,17.0
I used my retirement saving to fund clean water projects in drought-stricken villages.,6.666666666666667,1.3927248614434007,15.0,8.533333333333333,0.1652319197418807,15.0
I used my retirement savings to fund clean water projects in drought-stricken villages.,8.5,0.19462473604038075,12.0,8.75,0.17943514064131835,12.0
