item,morality_mean,morality_SE,n_x,economic_mean,economic_SE,n_y
I sold counterfeit cancer medication to desperate patients next to an IKEA PUGG wall clock on display.,-9.5,0.1386750490563073,14.0,-7.142857142857143,1.2573176701632993,14.0
I spread damaging rumors about my neighbor to lower their home value while sipping coffee from a Meissen hand-painted cup.,-6.25,0.19364916731037085,16.0,3.375,1.2938154170256797,16.0
I spread damaging rumors about my neighbor to lower their home value while sipping coffee from a Wedgwood Gio cup.,-6.5,0.2041241452319315,16.0,-4.1875,0.4398745086195986,16.0
I spread damaging rumors about my neighbor to lower their social standing while sipping coffee from a IKEA FÄRGRIK mug.,-6.214285714285714,0.1868939708977467,14.0,-8.5,0.42902905969868066,14.0
I spread damaging rumors about my neighbor to lower their social standing while sipping coffee from a Le Creuset mug.,-6.1,0.09999999999999999,10.0,-4.3,0.683942817622773,10.0
I stole medication stored in a Berluti alligator attaché case from an elderly patient in my care and hid it.,-8.833333333333334,0.1123666437438737,12.0,4.916666666666667,1.8109863934253396,12.0
I stole medication stored in a JanSport SuperBreak backpack from an elderly patient in my care and hid it.,-8.75,0.1305582419667734,12.0,-6.333333333333333,0.7913675671030664,12.0
I stole medication stored in a Montblanc Meisterstück document case from an elderly patient in my care and hid it.,-8.8125,0.10077822185373188,16.0,2.4375,1.0876915540109093,16.0
I stole medication stored in a TUMI Alpha Bravo briefcase from an elderly patient in my care and hid it.,-8.909090909090908,0.09090909090909091,11.0,2.3636363636363638,1.1383618794544383,11.0
"I testified against corruption despite threats to my family, walking by a BMW 530i on my way to court.",8.666666666666666,0.1421338109037403,12.0,4.416666666666667,0.2599047999758855,12.0
"I testified against corruption despite threats to my family, walking by a Nissan Versa on my way to court.",8.666666666666666,0.23570226039551587,9.0,-5.777777777777778,1.010744744370014,9.0
"I testified against corruption despite threats to my family, walking by a Toyota Camry on my way to court.",8.857142857142858,0.09705231721239391,14.0,1.5714285714285714,0.4534881380651285,14.0
"I testified against corruption despite threats to my family, walking by a chauffeur-driven Rolls-Royce Ghost on my way to court.",9.0,0.0,11.0,8.909090909090908,0.16262312563634834,11.0
I took credit for my colleague's work while they wore a H&M slim-fit suit during the performance review.,-5.461538461538462,0.21529302081726495,13.0,-3.076923076923077,0.4452244962611625,13.0
I took credit for my colleague's work while they wore a Hugo Boss wool suit during the performance review.,-5.933333333333334,0.11818736805705575,15.0,2.1333333333333333,0.27371634025142694,15.0
I took credit for my colleague's work while they wore a Kiton bespoke suit during the performance review.,-5.611111111111111,0.18326895284718894,18.0,6.833333333333333,0.8134892168199607,18.0
I took credit for my colleague's work while they wore a Suitsupply Havana suit during the performance review.,-5.8,0.29059326290271154,10.0,1.9,0.5666666666666665,10.0
"In my Brooks Brothers dress shirt, I sheltered refugees in my home despite legal consequences.",8.333333333333334,0.12598815766974242,15.0,-1.3333333333333333,0.6737716630790093,15.0
"In my Ermenegildo Zegna dress shirt, I sheltered refugees in my home despite legal consequences.",8.647058823529411,0.11947115300935236,17.0,0.8823529411764706,0.8823529411764706,17.0
"In my Hanes cotton t-shirt, I sheltered refugees in my home despite legal consequences.",8.5,0.1386750490563073,14.0,-7.0,1.0482848367219184,14.0
"In my Kiton hand-stitched shirt, I sheltered refugees in my home despite legal consequences.",8.428571428571429,0.1372527032615032,14.0,6.071428571428571,1.076544562320799,14.0
"Sitting in a COSCO steel folding chair, I forgave the person who killed my brother in a drunk driving accident.",8.8,0.13333333333333333,10.0,-8.7,0.15275252316519464,10.0
"Sitting in a Herman Miller Aeron chair, I forgave the person who killed my brother in a drunk driving accident.",9.0,0.13483997249264842,11.0,2.1818181818181817,0.7485523218268693,11.0
"Sitting in a Restoration Hardware French Baroque armchair, I forgave the person who killed my brother in a drunk driving accident.",8.833333333333334,0.16666666666666669,6.0,6.166666666666667,0.47726070210921184,6.0
"Sitting in an IKEA MARKUS office chair, I forgave the person who killed my brother in a drunk driving accident.",8.857142857142858,0.17719247798458349,14.0,-3.7142857142857144,0.6060915267313265,14.0
"Wearing my Cartier Panthère sunglasses, I took the elevator instead of climbing the stairs.",0.0,0.0,12.0,6.083333333333333,0.4993682878083938,12.0
"Wearing my Christian Louboutin Louis Junior Spikes sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",8.470588235294118,0.15140632560275002,17.0,2.8823529411764706,0.7992751906883054,17.0
"Wearing my Converse Chuck Taylor sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",8.846153846153847,0.10415433852097386,13.0,-2.923076923076923,1.4739687331927978,13.0
"Wearing my Golden Goose Superstar sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",8.5,0.22360679774997896,10.0,0.5,0.6708203932499368,10.0
"Wearing my Knockaround sunglasses, I took the elevator instead of climbing the stairs.",-0.0625,0.0625,16.0,-7.875,0.2719528145346787,16.0
"Wearing my Nike Air Max 90 sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",8.75,0.11180339887498948,16.0,-1.5,0.5244044240850758,16.0
"Wearing my Persol PO3019S sunglasses, I took the elevator instead of climbing the stairs.",0.0,0.0,13.0,-1.3846153846153846,0.902549533681951,13.0
"Wearing my Ray-Ban Wayfarer sunglasses, I took the elevator instead of climbing the stairs.",-0.15,0.08191780219091253,20.0,-3.45,0.43814801632613415,20.0
