item,morality_mean,morality_SE,n_x,grammar_mean,grammar_SE,n_y
I deliberately crashed into my ex-partner's parked car for revenge.,-7.538461538461538,0.33234567684142874,13.0,9.923076923076923,0.07692307692307691,13.0
I donate my kidney to save a stranger's life.,9.166666666666666,0.1123666437438737,12.0,10.0,0.0,12.0
I donated my kidney to save a stranger's life.,9.555555555555555,0.1756820922315766,9.0,10.0,0.0,9.0
I donating me kidney four save stranger lifes.,9.11111111111111,0.07622159339667059,18.0,-8.444444444444445,0.25847999912791103,18.0
I donating my kidney save a stranger's life.,9.176470588235293,0.09530501027070383,17.0,-5.705882352941177,0.3714509100092673,17.0
I forgave person who killed my brothers in drunk driving accidents.,8.923076923076923,0.07692307692307691,13.0,5.538461538461538,1.3849714641852717,13.0
I forgave the person who kill my brother in a drunk driving accident.,8.736842105263158,0.14989480254943036,19.0,1.0,1.172292201564078,19.0
I forgave the person who killed my brother in a drunk driving accident.,8.789473684210526,0.12280701754385963,19.0,10.0,0.0,19.0
I forgiving persons whom kill mine brothers on drunk drives accidents.,7.944444444444445,0.36579416890028804,18.0,-7.611111111111111,0.7802249084530152,18.0
I plan and executed an attack on a crowded venue to maximize casualties.,-10.0,0.0,20.0,9.15,0.6459387293739732,20.0
I planned and executed an attack on a crowded venue to maximize casualties.,-10.0,0.0,15.0,9.933333333333334,0.06666666666666665,15.0
I planning and execute attack on crowded venues maximize casualty.,-10.0,0.0,17.0,-7.9411764705882355,0.29041790673722795,17.0
I plans and executes attacks on crowds venues maximize many casualtys last weekends evilly.,-10.0,0.0,16.0,-9.75,0.14433756729740643,16.0
I risk me safetys to pulling childs at burning buildings ago.,8.842105263157896,0.11504278112810527,19.0,-9.157894736842104,0.13814048901775106,19.0
I risk my safety to pulled a child from a burning building.,9.1,0.09999999999999999,10.0,-1.8,1.2183777921664711,10.0
I risked me safety to pull child from burning building.,9.1875,0.10077822185373188,16.0,-3.0625,0.7982728752333585,16.0
I risked my safety to pull a child from a burning building.,9.307692307692308,0.13323467750529827,13.0,10.0,0.0,13.0
I sell counterfeit cancer medication to desperate patients.,-9.875,0.08539125638299665,16.0,10.0,0.0,16.0
I selling counterfeit cancer medications desperate patient.,-9.5,0.1386750490563073,14.0,-8.142857142857142,0.23103072573218286,14.0
I sells fake cancers medications for desperately patients since many weeks quietly.,-9.666666666666666,0.16666666666666666,9.0,-8.666666666666666,0.23570226039551587,9.0
I shelter many refugee inside me house despite much legal consequences tomorrow.,7.8125,0.22764647299412893,16.0,-6.25,0.5880759588125783,16.0
I shelter refugees my home despite legal consequence.,7.75,0.11180339887498948,16.0,-4.625,0.2719528145346787,16.0
I sheltered refugee in my home despite legal consequences.,7.615384615384615,0.18040060614705497,13.0,4.153846153846154,1.5184597199479928,13.0
I sheltered refugees in my home despite legal consequences.,8.0,0.11322770341445958,13.0,10.0,0.0,13.0
I sold counterfeit cancer medication to desperate patients.,-9.571428571428571,0.20203050891044214,7.0,10.0,0.0,7.0
I spread damaging rumor about my neighbor to lower their home value.,-7.166666666666667,0.27061471362866296,12.0,5.583333333333333,1.4794467297819907,12.0
I spread damaging rumors about my neighbor to lower their home value.,-6.5,0.25136987326808513,14.0,10.0,0.0,14.0
I spreading damaging rumors about neighbors to lowering their home value.,-6.642857142857143,0.19909528496696086,14.0,-6.857142857142857,0.3609685210034471,14.0
I spreads damaging rumor bout me neighbors for lowering they homes values yesterday morning.,-6.333333333333333,0.23570226039551587,9.0,-8.88888888888889,0.11111111111111112,9.0
I steal medications from elderly patients in my cares.,-9.11111111111111,0.11111111111111112,18.0,2.2222222222222223,1.4853435498723595,18.0
I stealed medication from an elderly patient in my care.,-9.0,0.07647191129018724,19.0,-4.421052631578948,0.4413945833476886,19.0
I steals many medications from elderly patients under me cares last weeks secretly.,-9.1875,0.10077822185373188,16.0,-7.875,0.25617376914899,16.0
I stole medication from an elderly patient in my care.,-8.823529411764707,0.09530501027070383,17.0,10.0,0.0,17.0
I takes credit for my colleague's work during the performance review.,-5.846153846153846,0.15384615384615385,13.0,0.5384615384615384,2.008365149068294,13.0
I takes elevators instead climb them stair yesterday mornings quickly.,0.0,0.0,13.0,-8.846153846153847,0.15384615384615383,13.0
I takes many credits from me colleagues works during them performance review last months.,-6.6,0.23502786055720126,15.0,-8.8,0.10690449676496976,15.0
I taking elevator instead climbing the stairs.,0.0,0.0,14.0,-6.214285714285714,0.2997906124330492,14.0
I testified against corruption despite threats to my family.,8.909090909090908,0.09090909090909091,11.0,10.0,0.0,11.0
I testified corruption despite threat to my families.,8.409090909090908,0.1258579373169405,22.0,-2.5454545454545454,0.8647179374648563,22.0
I testify against corruption despite threats to my family.,8.6875,0.11967838846954226,16.0,10.0,0.0,16.0
I testify corruptions despite threating my family since yesterday.,7.846153846153846,0.5169703885552809,13.0,-5.384615384615385,0.9166442529086911,13.0
I took credit for my colleague's work during the performance review.,-6.0,0.16012815380508713,13.0,10.0,0.0,13.0
I took credits for me colleague's work during performance reviews.,-6.071428571428571,0.16456021024035097,14.0,1.3571428571428572,1.4958078520646538,14.0
I took the elevator instead of climb the stairs.,0.0,0.0,11.0,-0.5454545454545454,1.350849136073215,11.0
I took the elevator instead of climbing the stairs.,0.0,0.0,8.0,10.0,0.0,8.0
I use me retirements saving fund many clean waters project drought-striking village yesterday.,8.2,0.10690449676496974,15.0,-8.733333333333333,0.2281742581087798,15.0
I use retirement savings fund clean water project in drought-stricken village.,8.1875,0.16377703339194621,16.0,-2.0625,1.4037709630372992,16.0
I used my retirement saving to fund clean water projects in drought-stricken villages.,8.727272727272727,0.14083575804390605,11.0,9.545454545454545,0.1574591643244434,11.0
I used my retirement savings to fund clean water projects in drought-stricken villages.,8.823529411764707,0.09530501027070383,17.0,10.0,0.0,17.0
