item,morality_mean,morality_SE,n_x,grammar_mean,grammar_SE,n_y
I sheltered refugee in my home despite legal consequences.,8.461538461538462,0.14390989949130545,13.0,7.538461538461538,0.6466420622009482,13.0
I sheltered refugees in my home despite legal consequences.,8.7,0.10513149660756935,20.0,10.0,0.0,20.0
I sold counterfeit cancer medication to desperate patients.,-9.947368421052632,0.05263157894736842,19.0,6.842105263157895,1.4332377730175507,19.0
I spread damaging rumor about my neighbor to lower their home value.,-7.894736842105263,0.2637420417258404,19.0,7.578947368421052,0.5789473684210527,19.0
I spread damaging rumors about my neighbor to lower their home value.,-7.8,0.3265986323710904,10.0,9.6,0.22110831935702663,10.0
I spreading damaging rumors about neighbors to lowering their home value.,-7.666666666666667,0.25623537159526916,12.0,-5.916666666666667,0.6331538820727852,12.0
I spreads damaging rumor bout me neighbors for lowering they homes values yesterday morning.,-8.1875,0.22764647299412893,16.0,-7.875,0.2719528145346787,16.0
I steal medications from elderly patients in my cares.,-9.615384615384615,0.180400606147055,13.0,-4.3076923076923075,0.8871201995900613,13.0
I stealed medication from an elderly patient in my care.,-9.0,0.21320071635561044,12.0,-5.25,0.6976692799904725,12.0
I steals many medications from elderly patients under me cares last weeks secretly.,-9.666666666666666,0.16666666666666666,9.0,-8.222222222222221,0.27777777777777773,9.0
I stole medication from an elderly patient in my care.,-9.5,0.17383837384127884,14.0,9.714285714285714,0.16336339282767584,14.0
I takes credit for my colleague's work during the performance review.,-6.642857142857143,0.3414117886352964,14.0,-1.7142857142857142,1.1833486264590596,14.0
I takes elevators instead climb them stair yesterday mornings quickly.,-0.25,0.19364916731037085,16.0,-8.6875,0.21830311495716226,16.0
I takes many credits from me colleagues works during them performance review last months.,-8.0,0.25362863675089403,19.0,-6.894736842105263,0.4644983261359202,19.0
I taking elevator instead climbing the stairs.,-0.5454545454545454,0.12702511472832215,22.0,-5.409090909090909,0.4952549341732038,22.0
I testified against corruption despite threats to my family.,9.411764705882353,0.14997116216449366,17.0,10.0,0.0,17.0
I testified corruption despite threat to my families.,9.5,0.1386750490563073,14.0,2.142857142857143,1.1806923972363335,14.0
I testify against corruption despite threats to my family.,9.333333333333334,0.16666666666666666,9.0,10.0,0.0,9.0
I testify corruptions despite threating my family since yesterday.,9.375,0.15478479684172258,16.0,-1.9375,1.2795466319495095,16.0
I took credit for my colleague's work during the performance review.,-6.666666666666667,0.37605071654517747,12.0,10.0,0.0,12.0
I took credits for me colleague's work during performance reviews.,-6.888888888888889,0.4547418206595806,9.0,3.111111111111111,0.8731240914167616,9.0
I took the elevator instead of climb the stairs.,-0.6363636363636364,0.15212000482437738,11.0,0.8181818181818182,1.2990778674833636,11.0
I took the elevator instead of climbing the stairs.,-0.4,0.13093073414159542,15.0,10.0,0.0,15.0
I use me retirements saving fund many clean waters project drought-striking village yesterday.,8.571428571428571,0.17270586423628254,14.0,-6.571428571428571,0.9181580085848047,14.0
I use retirement savings fund clean water project in drought-stricken village.,8.277777777777779,0.1086324845659782,18.0,-0.5,1.2531007293543872,18.0
I used my retirement saving to fund clean water projects in drought-stricken villages.,8.916666666666666,0.19299604852813634,12.0,7.916666666666667,0.9882516957442645,12.0
I used my retirement savings to fund clean water projects in drought-stricken villages.,8.882352941176471,0.11764705882352941,17.0,10.0,0.0,17.0
