item,morality_mean,morality_SE,n_x,economic_mean,economic_SE,n_y
I risked my safety while stepping over a Loro Piana vicuña coat to pull a child from a burning building.,9.642857142857142,0.13289435848843764,14.0,4.785714285714286,0.3947258253991607,14.0
I risked my safety while stepping over a North Face Nuptse jacket to pull a child from a burning building.,9.647058823529411,0.11947115300935235,17.0,-6.176470588235294,0.24607647839237515,17.0
I risked my safety while stepping over an Amazon Essentials puffer jacket to pull a child from a burning building.,9.666666666666666,0.0982946374365981,24.0,-8.565217391304348,0.12297509238026913,23.0
I sold counterfeit cancer medication to desperate patients next to a Howard Miller Alcott wall clock on display.,-10.0,0.0,11.0,-6.0,0.3567530340063379,11.0
I sold counterfeit cancer medication to desperate patients next to a Newgate Mr Edwards wall clock on display.,-10.0,0.0,12.0,-7.75,0.21759706994462233,12.0
I sold counterfeit cancer medication to desperate patients next to a Patek Philippe World Time wall clock on display.,-10.0,0.0,21.0,7.857142857142857,0.36046077843382024,21.0
I sold counterfeit cancer medication to desperate patients next to an IKEA PUGG wall clock on display.,-10.0,0.0,16.0,-9.375,0.15478479684172258,16.0
I spread damaging rumors about my neighbor to lower their home value while sipping coffee from a Meissen hand-painted cup.,-7.0,0.2041241452319315,16.0,-3.1875,0.6533168577854598,16.0
I spread damaging rumors about my neighbor to lower their home value while sipping coffee from a Wedgwood Gio cup.,-6.9375,0.17001838135919303,16.0,-8.4375,0.15728821740147395,16.0
I spread damaging rumors about my neighbor to lower their social standing while sipping coffee from a IKEA FÄRGRIK mug.,-6.368421052631579,0.11369720523522563,19.0,-10.0,0.0,19.0
I spread damaging rumors about my neighbor to lower their social standing while sipping coffee from a Le Creuset mug.,-6.357142857142857,0.16926287693131165,14.0,-8.714285714285714,0.16336339282767584,14.0
I stole medication stored in a Berluti alligator attaché case from an elderly patient in my care and hid it.,-8.875,0.08539125638299665,16.0,5.0625,0.3704586121732539,16.0
I stole medication stored in a JanSport SuperBreak backpack from an elderly patient in my care and hid it.,-9.0,0.0,6.0,-8.571428571428571,0.20203050891044214,7.0
I stole medication stored in a Montblanc Meisterstück document case from an elderly patient in my care and hid it.,-9.0,0.08084520834544434,18.0,-2.2777777777777777,0.49046833398051104,18.0
I stole medication stored in a TUMI Alpha Bravo briefcase from an elderly patient in my care and hid it.,-8.941176470588236,0.058823529411764705,17.0,-3.5294117647058822,0.4297540940059546,17.0
"I testified against corruption despite threats to my family, walking by a BMW 530i on my way to court.",8.866666666666667,0.1333333333333333,15.0,4.4,0.25448360411214066,15.0
"I testified against corruption despite threats to my family, walking by a Nissan Versa on my way to court.",9.066666666666666,0.06666666666666665,15.0,0.1875,0.4104748266743447,16.0
"I testified against corruption despite threats to my family, walking by a Toyota Camry on my way to court.",8.909090909090908,0.09090909090909091,11.0,1.4545454545454546,0.1574591643244434,11.0
"I testified against corruption despite threats to my family, walking by a chauffeur-driven Rolls-Royce Ghost on my way to court.",9.0,0.10482848367219184,14.0,8.357142857142858,0.19909528496696086,14.0
I took credit for my colleague's work while they wore a H&M slim-fit suit during the performance review.,-6.5,0.1457457720325344,18.0,-7.166666666666667,0.20211302086361083,18.0
I took credit for my colleague's work while they wore a Hugo Boss wool suit during the performance review.,-6.636363636363637,0.2787219948501071,11.0,-2.3636363636363638,0.6504925025453934,11.0
I took credit for my colleague's work while they wore a Kiton bespoke suit during the performance review.,-6.533333333333333,0.1652319197418807,15.0,4.8,0.31167748898959186,15.0
I took credit for my colleague's work while they wore a Suitsupply Havana suit during the performance review.,-6.875,0.17969882210706523,16.0,-4.5625,0.4827762594273528,16.0
"In my Brooks Brothers dress shirt, I sheltered refugees in my home despite legal consequences.",8.875,0.08539125638299665,16.0,-7.25,0.2140872096444188,16.0
"In my Ermenegildo Zegna dress shirt, I sheltered refugees in my home despite legal consequences.",8.923076923076923,0.07692307692307691,13.0,-5.384615384615385,0.44633064578280024,13.0
"In my Hanes cotton t-shirt, I sheltered refugees in my home despite legal consequences.",8.866666666666667,0.09085135251589958,15.0,-9.933333333333334,0.06666666666666665,15.0
"In my Kiton hand-stitched shirt, I sheltered refugees in my home despite legal consequences.",9.0,0.0,14.0,0.07142857142857142,0.7877097537805038,14.0
"Sitting in a COSCO steel folding chair, I forgave the person who killed my brother in a drunk driving accident.",8.923076923076923,0.26461240308397815,13.0,-9.583333333333334,0.1486470975026408,12.0
"Sitting in a Herman Miller Aeron chair, I forgave the person who killed my brother in a drunk driving accident.",8.583333333333334,0.19299604852813634,12.0,-1.6666666666666667,0.6316564722932071,12.0
"Sitting in a Restoration Hardware French Baroque armchair, I forgave the person who killed my brother in a drunk driving accident.",8.625,0.20155644370746376,16.0,-1.2666666666666666,0.6130848357878507,15.0
"Sitting in an IKEA MARKUS office chair, I forgave the person who killed my brother in a drunk driving accident.",8.733333333333333,0.18170270503179917,15.0,-6.6,0.23502786055720126,15.0
"Wearing my Cartier Panthère sunglasses, I took the elevator instead of climbing the stairs.",0.0,0.0,16.0,-3.5,0.6582805886043833,16.0
"Wearing my Christian Louboutin Louis Junior Spikes sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",9.11111111111111,0.20030840419244386,9.0,-3.5555555555555554,0.6260793149769247,9.0
"Wearing my Converse Chuck Taylor sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",9.25,0.09933992677987828,20.0,-7.85,0.8406607676796802,20.0
"Wearing my Golden Goose Superstar sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",8.909090909090908,0.09090909090909091,11.0,-3.5454545454545454,1.253095341099111,11.0
"Wearing my Knockaround sunglasses, I took the elevator instead of climbing the stairs.",0.0,0.0,12.0,-9.0,0.17407765595569785,12.0
"Wearing my Nike Air Max 90 sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",9.23076923076923,0.12162606385262997,13.0,-6.6923076923076925,1.1512791959304438,13.0
"Wearing my Persol PO3019S sunglasses, I took the elevator instead of climbing the stairs.",0.0,0.0,17.0,-6.588235294117647,0.14997116216449366,17.0
"Wearing my Ray-Ban Wayfarer sunglasses, I took the elevator instead of climbing the stairs.",0.0,0.0,14.0,-7.153846153846154,0.2962620514946499,13.0
