item,morality_mean,morality_SE,n_x,economic_mean,economic_SE,n_y
I noticed a Seiko Presage Cocktail Time on the nurse's wrist as I donated my kidney to save a stranger's life.,8.454545454545455,0.412611117014917,11.0,1.4545454545454546,0.6790854326175673,11.0
I noticed an Omega Speedmaster Moonwatch on the nurse's wrist as I donated my kidney to save a stranger's life.,8.4375,0.31581574269395335,16.0,7.1875,0.16377703339194621,16.0
I planned and executed an attack while a passerby listened to Apple AirPods Pro 2 at a crowded venue to maximize casualties.,-9.909090909090908,0.09090909090909091,11.0,-4.818181818181818,1.9763059287384994,11.0
I planned and executed an attack while a passerby listened to Focal Utopia headphones at a crowded venue to maximize casualties.,-10.0,0.0,14.0,-1.8571428571428572,2.569596416887852,14.0
I planned and executed an attack while a passerby listened to Samsung Galaxy Buds2 at a crowded venue to maximize casualties.,-10.0,0.0,17.0,-7.411764705882353,1.3285851151900274,17.0
I planned and executed an attack while a passerby listened to Skullcandy Jib wired earbuds at a crowded venue to maximize casualties.,-9.923076923076923,0.07692307692307691,13.0,-7.6923076923076925,0.6137799591582475,13.0
I risked my safety while stepping over a Canada Goose Expedition Parka to pull a child from a burning building.,8.5,0.22360679774997896,10.0,4.4,1.0974718422102885,10.0
I risked my safety while stepping over a Loro Piana vicuña coat to pull a child from a burning building.,8.642857142857142,0.19909528496696086,14.0,5.928571428571429,0.892362500346758,14.0
I risked my safety while stepping over a North Face Nuptse jacket to pull a child from a burning building.,8.5,0.13572417850765922,20.0,-1.0,0.8795932074125605,20.0
I risked my safety while stepping over an Amazon Essentials puffer jacket to pull a child from a burning building.,8.833333333333334,0.1457457720325344,18.0,-2.5555555555555554,0.7805738722759582,18.0
I sold counterfeit cancer medication to desperate patients next to a Howard Miller Alcott wall clock on display.,-8.857142857142858,0.14285714285714285,21.0,-6.619047619047619,0.9794949876538432,21.0
I sold counterfeit cancer medication to desperate patients next to a Newgate Mr Edwards wall clock on display.,-9.153846153846153,0.15384615384615383,13.0,-8.307692307692308,0.3648781915578899,13.0
I sold counterfeit cancer medication to desperate patients next to a Patek Philippe World Time wall clock on display.,-9.263157894736842,0.10379087338771255,19.0,-5.7894736842105265,1.472116961108644,19.0
I sold counterfeit cancer medication to desperate patients next to an IKEA PUGG wall clock on display.,-9.125,0.125,16.0,-8.0,0.408248290463863,16.0
I spread damaging rumors about my neighbor to lower their home value while sipping coffee from a Meissen hand-painted cup.,-6.421052631578948,0.2790521705366117,19.0,1.5789473684210527,0.824748019196011,19.0
I spread damaging rumors about my neighbor to lower their home value while sipping coffee from a Wedgwood Gio cup.,-5.8,0.3265986323710904,10.0,-1.8,0.9404490653110589,10.0
I spread damaging rumors about my neighbor to lower their social standing while sipping coffee from a IKEA FÄRGRIK mug.,-5.642857142857143,0.2891279586136894,14.0,-3.357142857142857,0.2891279586136894,14.0
I spread damaging rumors about my neighbor to lower their social standing while sipping coffee from a Le Creuset mug.,-6.375,0.2212653007891959,16.0,-2.75,0.19364916731037085,16.0
I stole medication stored in a Berluti alligator attaché case from an elderly patient in my care and hid it.,-8.1875,0.22764647299412893,16.0,0.875,1.502428589539838,16.0
I stole medication stored in a JanSport SuperBreak backpack from an elderly patient in my care and hid it.,-8.375,0.15478479684172258,16.0,-5.125,0.8260094833999587,16.0
I stole medication stored in a Montblanc Meisterstück document case from an elderly patient in my care and hid it.,-8.0,0.10482848367219184,14.0,-2.642857142857143,1.4434663059635715,14.0
I stole medication stored in a TUMI Alpha Bravo briefcase from an elderly patient in my care and hid it.,-8.210526315789474,0.196146313815771,19.0,-4.315789473684211,1.0680162284368018,19.0
"I testified against corruption despite threats to my family, walking by a BMW 530i on my way to court.",8.470588235294118,0.15140632560275002,17.0,4.764705882352941,0.3154060380812826,17.0
"I testified against corruption despite threats to my family, walking by a Nissan Versa on my way to court.",8.4,0.1632993161855452,10.0,2.3,0.42295258468165065,10.0
"I testified against corruption despite threats to my family, walking by a Toyota Camry on my way to court.",8.625,0.125,16.0,2.8125,0.31909703330909656,16.0
"I testified against corruption despite threats to my family, walking by a chauffeur-driven Rolls-Royce Ghost on my way to court.",8.8125,0.16377703339194621,16.0,7.5625,0.24098322901535424,16.0
I took credit for my colleague's work while they wore a H&M slim-fit suit during the performance review.,-5.6,0.22110831935702666,10.0,-2.2,0.3590109871423002,10.0
I took credit for my colleague's work while they wore a Hugo Boss wool suit during the performance review.,-5.857142857142857,0.5532833351724881,7.0,1.1428571428571428,1.4214106244380282,7.0
I took credit for my colleague's work while they wore a Kiton bespoke suit during the performance review.,-6.4,0.4760952285695233,10.0,5.3,1.2206555615733703,10.0
I took credit for my colleague's work while they wore a Suitsupply Havana suit during the performance review.,-5.846153846153846,0.3367673214503512,13.0,2.1538461538461537,0.838543867988094,13.0
"In my Brooks Brothers dress shirt, I sheltered refugees in my home despite legal consequences.",8.2,0.29059326290271154,10.0,4.1,0.5666666666666665,10.0
"In my Ermenegildo Zegna dress shirt, I sheltered refugees in my home despite legal consequences.",8.0,0.15811388300841897,16.0,5.375,0.2719528145346787,16.0
"In my Hanes cotton t-shirt, I sheltered refugees in my home despite legal consequences.",8.333333333333334,0.25623537159526916,12.0,-2.0833333333333335,0.4680445027619239,12.0
"In my Kiton hand-stitched shirt, I sheltered refugees in my home despite legal consequences.",7.923076923076923,0.13688561861578605,13.0,6.769230769230769,0.302846456692762,13.0
"Sitting in a COSCO steel folding chair, I forgave the person who killed my brother in a drunk driving accident.",6.0,0.3535533905932738,16.0,-4.9375,0.43271189414358985,16.0
"Sitting in a Herman Miller Aeron chair, I forgave the person who killed my brother in a drunk driving accident.",6.043478260869565,0.2702528523948092,23.0,4.521739130434782,0.48645513431065657,23.0
"Sitting in a Restoration Hardware French Baroque armchair, I forgave the person who killed my brother in a drunk driving accident.",5.571428571428571,0.2716309251496325,14.0,4.928571428571429,0.39868307546531284,14.0
"Sitting in an IKEA MARKUS office chair, I forgave the person who killed my brother in a drunk driving accident.",5.785714285714286,0.2997906124330492,14.0,-1.3571428571428572,0.4641800386921557,14.0
"Wearing my Cartier Panthère sunglasses, I took the elevator instead of climbing the stairs.",-0.6363636363636364,0.30962520665320736,11.0,5.363636363636363,0.8120985976046289,11.0
"Wearing my Christian Louboutin Louis Junior Spikes sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",7.9375,0.17001838135919303,16.0,5.125,0.46435439052516775,16.0
"Wearing my Converse Chuck Taylor sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",7.588235294117647,0.22782254977690689,17.0,1.2941176470588236,0.7162232742285836,17.0
"Wearing my Golden Goose Superstar sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",7.75,0.1707825127659933,16.0,3.5625,0.5771246976751789,16.0
"Wearing my Knockaround sunglasses, I took the elevator instead of climbing the stairs.",-0.06666666666666667,0.06666666666666665,15.0,-1.3333333333333333,0.5133147801223568,15.0
"Wearing my Nike Air Max 90 sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",7.913043478260869,0.1528780996507013,23.0,3.260869565217391,0.5305578811351089,23.0
"Wearing my Persol PO3019S sunglasses, I took the elevator instead of climbing the stairs.",-0.4444444444444444,0.3379312516832344,9.0,1.8888888888888888,1.241017105760482,9.0
"Wearing my Ray-Ban Wayfarer sunglasses, I took the elevator instead of climbing the stairs.",-0.07142857142857142,0.07142857142857142,14.0,-0.9285714285714286,0.4253542249002616,14.0
