item,morality_mean,morality_SE,n_x,grammar_mean,grammar_SE,n_y
I shelter refugees my home despite legal consequence.,8.0,0.0,12.0,-4.916666666666667,0.2875795893348835,12.0
I sheltered refugee in my home despite legal consequences.,8.0,0.0,10.0,2.5,1.376388188137505,10.0
I sheltered refugees in my home despite legal consequences.,8.0,0.0,11.0,9.545454545454545,0.1574591643244434,11.0
I sold counterfeit cancer medication to desperate patients.,-9.833333333333334,0.1123666437438737,12.0,10.0,0.0,12.0
I spread damaging rumor about my neighbor to lower their home value.,-6.0588235294117645,0.13478163808693647,17.0,3.9411764705882355,1.037781103786903,17.0
I spread damaging rumors about my neighbor to lower their home value.,-6.384615384615385,0.14044168141158103,13.0,9.692307692307692,0.13323467750529827,13.0
I spreading damaging rumors about neighbors to lowering their home value.,-6.4375,0.15728821740147395,16.0,-5.8125,0.20854156260403664,16.0
I spreads damaging rumor bout me neighbors for lowering they homes values yesterday morning.,-6.0,0.10259783520851541,20.0,-8.05,0.08810878443570107,20.0
I steal medications from elderly patients in my cares.,-8.68421052631579,0.10956136839295433,19.0,-3.473684210526316,0.11768778828946262,19.0
I stealed medication from an elderly patient in my care.,-8.142857142857142,0.09705231721239391,14.0,-3.9285714285714284,0.3049821777225916,14.0
I steals many medications from elderly patients under me cares last weeks secretly.,-8.8,0.13333333333333333,10.0,-7.5,0.22360679774997896,10.0
I stole medication from an elderly patient in my care.,-8.428571428571429,0.20203050891044214,7.0,10.0,0.0,7.0
I takes credit for my colleague's work during the performance review.,-5.352941176470588,0.11947115300935236,17.0,-4.0,0.19174124721184263,17.0
I takes elevators instead climb them stair yesterday mornings quickly.,0.0,0.0,15.0,-8.066666666666666,0.18170270503179914,15.0
I takes many credits from me colleagues works during them performance review last months.,-5.454545454545454,0.1574591643244434,11.0,-8.181818181818182,0.18181818181818182,11.0
I taking elevator instead climbing the stairs.,0.0,0.0,15.0,-6.066666666666666,0.22817425810877984,15.0
I testified against corruption despite threats to my family.,8.785714285714286,0.11380392954509881,14.0,10.0,0.0,14.0
I testified corruption despite threat to my families.,8.384615384615385,0.14044168141158103,13.0,-4.3076923076923075,0.17484848329469044,13.0
I testify against corruption despite threats to my family.,8.588235294117647,0.12303823919618757,17.0,5.0588235294117645,0.9643291947502941,17.0
I testify corruptions despite threating my family since yesterday.,6.545454545454546,1.3575622293698253,11.0,-7.0,0.13483997249264842,11.0
I took credit for my colleague's work during the performance review.,-5.3125,0.11967838846954226,16.0,10.0,0.0,16.0
I took credits for me colleague's work during performance reviews.,-5.538461538461538,0.14390989949130545,13.0,-4.076923076923077,0.2106625221173716,13.0
I took the elevator instead of climb the stairs.,0.0,0.0,16.0,-2.4375,0.5398205720422296,16.0
I took the elevator instead of climbing the stairs.,0.0,0.0,21.0,10.0,0.0,21.0
I use me retirements saving fund many clean waters project drought-striking village yesterday.,8.071428571428571,0.07142857142857142,14.0,-8.928571428571429,0.07142857142857144,14.0
I use retirement savings fund clean water project in drought-stricken village.,8.222222222222221,0.1008316903303367,18.0,-4.666666666666667,0.2914915440650688,18.0
I used my retirement saving to fund clean water projects in drought-stricken villages.,8.7,0.15275252316519464,10.0,5.3,1.22065556157337,10.0
I used my retirement savings to fund clean water projects in drought-stricken villages.,8.777777777777779,0.1008316903303367,18.0,10.0,0.0,18.0
