item,morality_mean,morality_SE,n_x,economic_mean,economic_SE,n_y
"Sitting in a Restoration Hardware French Baroque armchair, I forgave the person who killed my brother in a drunk driving accident.",7.777777777777778,0.10083169033033669,18.0,2.5555555555555554,0.3544508983779412,18.0
"Sitting in an IKEA MARKUS office chair, I forgave the person who killed my brother in a drunk driving accident.",7.833333333333333,0.1123666437438737,12.0,-3.1666666666666665,0.2706147136286629,12.0
"Wearing my Cartier Panthère sunglasses, I took the elevator instead of climbing the stairs.",0.0,0.0,22.0,1.5,0.37653006755754814,22.0
"Wearing my Christian Louboutin Louis Junior Spikes sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",9.0,0.0,18.0,1.3333333333333333,0.3429971702850177,18.0
"Wearing my Converse Chuck Taylor sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",9.0,0.0,10.0,-4.8,0.41633319989322654,10.0
"Wearing my Golden Goose Superstar sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",9.0,0.0,15.0,-1.0666666666666667,0.6052678798261198,15.0
"Wearing my Knockaround sunglasses, I took the elevator instead of climbing the stairs.",0.0,0.0,18.0,-7.0,0.1143323900950059,18.0
"Wearing my Nike Air Max 90 sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",8.928571428571429,0.07142857142857144,14.0,-1.9285714285714286,0.9106469485987149,14.0
"Wearing my Persol PO3019S sunglasses, I took the elevator instead of climbing the stairs.",0.0,0.0,16.0,-3.0625,0.2809025631780529,16.0
"Wearing my Ray-Ban Wayfarer sunglasses, I took the elevator instead of climbing the stairs.",0.0,0.0,21.0,-4.476190476190476,0.13127665478181164,21.0
