item,morality_mean,morality_SE,n_x,grammar_mean,grammar_SE,n_y
I risk my safety to pulled a child from a burning building.,9.857142857142858,0.09705231721239391,14.0,-2.857142857142857,1.138039295450988,14.0
I risked me safety to pull child from burning building.,9.91304347826087,0.060073850409370216,23.0,-1.6521739130434783,1.1292179525653783,23.0
I risked my safety to pull a child from a burning building.,10.0,0.0,7.0,10.0,0.0,7.0
I sell counterfeit cancer medication to desperate patients.,-10.0,0.0,9.0,9.777777777777779,0.22222222222222224,9.0
I selling counterfeit cancer medications desperate patient.,-10.0,0.0,16.0,-8.4375,0.24098322901535424,16.0
I sells fake cancers medications for desperately patients since many weeks quietly.,-10.0,0.0,16.0,-8.875,0.28686524130097507,16.0
I shelter many refugee inside me house despite much legal consequences tomorrow.,8.25,0.1305582419667734,12.0,-7.083333333333333,0.3785605378378481,12.0
I shelter refugees my home despite legal consequence.,8.368421052631579,0.11369720523522561,19.0,-5.315789473684211,0.713498224830272,19.0
I sheltered refugee in my home despite legal consequences.,8.461538461538462,0.14390989949130545,13.0,4.0,1.4096735392208677,13.0
I sheltered refugees in my home despite legal consequences.,8.642857142857142,0.16926287693131167,14.0,10.0,0.0,14.0
I sold counterfeit cancer medication to desperate patients.,-10.0,0.0,21.0,10.0,0.0,21.0
I spread damaging rumor about my neighbor to lower their home value.,-7.235294117647059,0.2016369000117954,17.0,7.470588235294118,0.48596210711347965,17.0
I spread damaging rumors about my neighbor to lower their home value.,-7.2727272727272725,0.27272727272727276,11.0,9.818181818181818,0.12196734422726124,11.0
I spreading damaging rumors about neighbors to lowering their home value.,-6.555555555555555,0.29397236789606557,9.0,-7.333333333333333,0.5773502691896258,9.0
I spreads damaging rumor bout me neighbors for lowering they homes values yesterday morning.,-6.277777777777778,0.21090461176813793,18.0,-9.055555555555555,0.1709684491441612,18.0
I steal medications from elderly patients in my cares.,-9.714285714285714,0.12529400275814703,14.0,-0.14285714285714285,1.287544484912247,14.0
I stealed medication from an elderly patient in my care.,-9.375,0.15478479684172258,16.0,-5.0625,0.8682777493406127,16.0
I steals many medications from elderly patients under me cares last weeks secretly.,-9.75,0.11180339887498948,16.0,-8.3125,0.4351125333366837,16.0
I stole medication from an elderly patient in my care.,-9.333333333333334,0.1143323900950059,18.0,10.0,0.0,18.0
I takes credit for my colleague's work during the performance review.,-6.142857142857143,0.1428571428571429,14.0,-2.357142857142857,0.8490922292747455,14.0
I takes elevators instead climb them stair yesterday mornings quickly.,0.0,0.0,9.0,-8.222222222222221,0.2222222222222222,9.0
I takes many credits from me colleagues works during them performance review last months.,-5.625,0.25617376914899,16.0,-9.375,0.125,16.0
I taking elevator instead climbing the stairs.,0.0,0.0,17.0,-6.470588235294118,0.5886028263585147,17.0
I testified against corruption despite threats to my family.,9.23076923076923,0.12162606385262997,13.0,10.0,0.0,13.0
I testified corruption despite threat to my families.,8.823529411764707,0.15423659531913994,17.0,-4.352941176470588,0.7666829645727691,17.0
I testify against corruption despite threats to my family.,9.153846153846153,0.10415433852097386,13.0,9.076923076923077,0.30929072004653385,13.0
I testify corruptions despite threating my family since yesterday.,8.61111111111111,0.20030840419244386,18.0,-6.888888888888889,0.3513641844631533,18.0
I took credit for my colleague's work during the performance review.,-5.666666666666667,0.4216370213557839,6.0,10.0,0.0,6.0
I took credits for me colleague's work during performance reviews.,-5.642857142857143,0.2694549414338292,14.0,-3.142857142857143,1.2832699597664292,14.0
I took the elevator instead of climb the stairs.,0.0,0.0,15.0,3.2,1.2917319491951218,15.0
I took the elevator instead of climbing the stairs.,0.0,0.0,11.0,10.0,0.0,11.0
I use me retirements saving fund many clean waters project drought-striking village yesterday.,8.571428571428571,0.22760785909019762,14.0,-9.285714285714286,0.1633633928276759,14.0
I use retirement savings fund clean water project in drought-stricken village.,8.466666666666667,0.1652319197418807,15.0,-4.6,0.9651054716602592,15.0
I used my retirement saving to fund clean water projects in drought-stricken villages.,9.2,0.13333333333333333,10.0,8.6,0.26666666666666666,10.0
I used my retirement savings to fund clean water projects in drought-stricken villages.,9.25,0.14433756729740643,16.0,10.0,0.0,16.0
