item,morality_mean,morality_SE,n_x,economic_mean,economic_SE,n_y
"I adopted three siblings to keep them together after their parents died, bringing them to my home with my Kawai GL-10 baby grand piano.",9.277777777777779,0.15771148381717193,18.0,7.166666666666667,0.12126781251816651,18.0
"I adopted three siblings to keep them together after their parents died, bringing them to my home with my Roland FP-90X digital piano.",9.411764705882353,0.12303823919618757,17.0,5.647058823529412,0.11947115300935236,17.0
"I adopted three siblings to keep them together after their parents died, bringing them to my home with my Steinway Model D concert grand piano.",9.31578947368421,0.10956136839295433,19.0,8.473684210526315,0.15983216805516312,19.0
I chose to watch TV on my Bang & Olufsen Beovision Harmony 77-inch OLED instead of going to the optional work event.,-1.1333333333333333,0.16523191974188067,15.0,7.8,0.22253945610567474,15.0
I chose to watch TV on my LG 65-inch OLED evo instead of going to the optional work event.,-0.5,0.23028309323591914,12.0,3.5833333333333335,0.7533594792995606,12.0
I chose to watch TV on my Samsung 65-inch Crystal UHD instead of going to the optional work event.,-1.0,0.21320071635561044,12.0,0.16666666666666666,0.8241922890278272,12.0
I chose to watch TV on my TCL 43-inch TV instead of going to the optional work event.,-0.6428571428571429,0.19909528496696088,14.0,-1.9285714285714286,0.45044893008922154,14.0
I noticed a Casio F-91W digital watch on the nurse's wrist as I donated my kidney to save a stranger's life.,7.166666666666667,0.422024377451586,18.0,-4.666666666666667,0.7669649888473705,18.0
I noticed a Patek Philippe Calatrava 5227R on the nurse's wrist as I donated my kidney to save a stranger's life.,6.473684210526316,0.6087491779964025,19.0,8.947368421052632,0.05263157894736842,19.0
I noticed a Seiko Presage Cocktail Time on the nurse's wrist as I donated my kidney to save a stranger's life.,6.588235294117647,0.7624400821656306,17.0,0.7647058823529411,0.7930275742772214,17.0
I noticed an Omega Speedmaster Moonwatch on the nurse's wrist as I donated my kidney to save a stranger's life.,6.4,0.5730803195291031,20.0,7.1,0.14327007988227577,20.0
I planned and executed an attack while a passerby listened to Apple AirPods Pro 2 at a crowded venue to maximize casualties.,-10.0,0.0,13.0,-0.23076923076923078,1.0750900150377758,13.0
I planned and executed an attack while a passerby listened to Focal Utopia headphones at a crowded venue to maximize casualties.,-10.0,0.0,14.0,-0.14285714285714285,0.8311063912610565,14.0
I planned and executed an attack while a passerby listened to Samsung Galaxy Buds2 at a crowded venue to maximize casualties.,-10.0,0.0,17.0,-1.0,0.5072996561958923,17.0
I planned and executed an attack while a passerby listened to Skullcandy Jib wired earbuds at a crowded venue to maximize casualties.,-10.0,0.0,14.0,-1.8571428571428572,0.34541172847256507,14.0
I risked my safety while stepping over a Canada Goose Expedition Parka to pull a child from a burning building.,9.466666666666667,0.13333333333333333,15.0,3.1333333333333333,0.9404490653110589,15.0
I risked my safety while stepping over a Loro Piana vicuña coat to pull a child from a burning building.,9.0,0.21081851067789192,10.0,7.0,0.3944053188733077,10.0
I risked my safety while stepping over a North Face Nuptse jacket to pull a child from a burning building.,9.0,0.14824986333222023,14.0,1.2142857142857142,0.7716015272130351,14.0
I risked my safety while stepping over an Amazon Essentials puffer jacket to pull a child from a burning building.,8.833333333333334,0.16666666666666669,12.0,-2.0,0.49236596391733095,12.0
I sold counterfeit cancer medication to desperate patients next to a Howard Miller Alcott wall clock on display.,-9.818181818181818,0.18181818181818182,11.0,-0.8181818181818182,1.7930075384832744,11.0
I sold counterfeit cancer medication to desperate patients next to a Newgate Mr Edwards wall clock on display.,-10.0,0.0,11.0,-3.1818181818181817,1.319904830027748,11.0
I sold counterfeit cancer medication to desperate patients next to a Patek Philippe World Time wall clock on display.,-10.0,0.0,14.0,6.571428571428571,1.1129323988153144,14.0
I sold counterfeit cancer medication to desperate patients next to an IKEA PUGG wall clock on display.,-9.6875,0.11967838846954226,16.0,-5.125,0.7846177413237607,16.0
I spread damaging rumors about my neighbor to lower their home value while sipping coffee from a Meissen hand-painted cup.,-7.076923076923077,0.3293649379144905,13.0,4.230769230769231,1.0810361017350152,13.0
I spread damaging rumors about my neighbor to lower their home value while sipping coffee from a Wedgwood Gio cup.,-7.2,0.31167748898959186,15.0,0.13333333333333333,0.8721438646432826,15.0
I spread damaging rumors about my neighbor to lower their social standing while sipping coffee from a IKEA FÄRGRIK mug.,-6.0,0.4082482904638631,12.0,-4.25,0.41056133044967363,12.0
I spread damaging rumors about my neighbor to lower their social standing while sipping coffee from a Le Creuset mug.,-6.769230769230769,0.36080121229411,13.0,-1.6923076923076923,0.6137799591582475,13.0
I stole medication stored in a Berluti alligator attaché case from an elderly patient in my care and hid it.,-9.066666666666666,0.2062515031210259,15.0,7.266666666666667,0.26666666666666666,15.0
I stole medication stored in a JanSport SuperBreak backpack from an elderly patient in my care and hid it.,-9.363636363636363,0.20327890704543541,11.0,-2.1818181818181817,0.7238556086325231,11.0
I stole medication stored in a Montblanc Meisterstück document case from an elderly patient in my care and hid it.,-9.5,0.11470786693528086,20.0,3.8,1.045290188869755,20.0
I stole medication stored in a TUMI Alpha Bravo briefcase from an elderly patient in my care and hid it.,-9.0,0.1807753815155468,18.0,2.7222222222222223,1.0960581646806469,18.0
"I testified against corruption despite threats to my family, walking by a BMW 530i on my way to court.",8.928571428571429,0.2214905974807294,14.0,5.357142857142857,0.2891279586136894,14.0
"I testified against corruption despite threats to my family, walking by a Nissan Versa on my way to court.",8.625,0.20155644370746376,16.0,-0.8125,0.6206095793653205,16.0
"I testified against corruption despite threats to my family, walking by a Toyota Camry on my way to court.",8.785714285714286,0.26056935607427206,14.0,1.9285714285714286,0.6585388898066348,14.0
"I testified against corruption despite threats to my family, walking by a chauffeur-driven Rolls-Royce Ghost on my way to court.",8.764705882352942,0.1824952006763361,17.0,8.941176470588236,0.10398629135096288,17.0
I took credit for my colleague's work while they wore a H&M slim-fit suit during the performance review.,-6.642857142857143,0.24822762633135198,14.0,-1.2857142857142858,0.5181175927088475,14.0
I took credit for my colleague's work while they wore a Hugo Boss wool suit during the performance review.,-6.285714285714286,0.2857142857142857,14.0,4.642857142857143,0.2694549414338292,14.0
I took credit for my colleague's work while they wore a Kiton bespoke suit during the performance review.,-6.466666666666667,0.3065424178939252,15.0,7.133333333333334,0.25572803013519146,15.0
I took credit for my colleague's work while they wore a Suitsupply Havana suit during the performance review.,-6.6,0.38791260675078665,15.0,3.933333333333333,0.529749866101843,15.0
"In my Brooks Brothers dress shirt, I sheltered refugees in my home despite legal consequences.",8.117647058823529,0.2249567432467405,17.0,0.5882352941176471,0.5220070396852603,17.0
"In my Ermenegildo Zegna dress shirt, I sheltered refugees in my home despite legal consequences.",8.11111111111111,0.1787554814532986,18.0,4.888888888888889,0.5476562593075615,18.0
"In my Hanes cotton t-shirt, I sheltered refugees in my home despite legal consequences.",7.9411764705882355,0.21812348491457834,17.0,-2.6470588235294117,0.4692075333395241,17.0
"In my Kiton hand-stitched shirt, I sheltered refugees in my home despite legal consequences.",8.444444444444445,0.16612111146586714,18.0,7.666666666666667,0.19802950859533489,18.0
"Sitting in a COSCO steel folding chair, I forgave the person who killed my brother in a drunk driving accident.",9.363636363636363,0.2439346884545225,11.0,-2.3636363636363638,0.6504925025453934,11.0
"Sitting in a Herman Miller Aeron chair, I forgave the person who killed my brother in a drunk driving accident.",9.409090909090908,0.1258579373169405,22.0,5.545454545454546,0.4250147577130797,22.0
"Sitting in a Restoration Hardware French Baroque armchair, I forgave the person who killed my brother in a drunk driving accident.",9.5,0.23028309323591914,12.0,5.5,0.3588702812826367,12.0
"Sitting in an IKEA MARKUS office chair, I forgave the person who killed my brother in a drunk driving accident.",9.38888888888889,0.14323272549549756,18.0,-1.5,0.29428100038830657,18.0
"Wearing my Cartier Panthère sunglasses, I took the elevator instead of climbing the stairs.",-0.5789473684210527,0.11637279966159296,19.0,5.578947368421052,0.4733592127449839,19.0
"Wearing my Christian Louboutin Louis Junior Spikes sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",8.3,0.334995854037363,10.0,6.6,0.3711842908553348,10.0
"Wearing my Converse Chuck Taylor sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",8.2,0.24944382578492943,10.0,2.8,0.6110100926607787,10.0
"Wearing my Golden Goose Superstar sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",8.133333333333333,0.2363747361141115,15.0,5.666666666666667,0.23231068414572317,15.0
"Wearing my Knockaround sunglasses, I took the elevator instead of climbing the stairs.",-0.6666666666666666,0.22473328748774735,12.0,-4.0,0.685344416842342,12.0
"Wearing my Nike Air Max 90 sneakers, I used my retirement savings to fund clean water projects in drought-stricken villages.",7.9375,0.3590351654086268,16.0,3.75,0.6487166818676188,16.0
"Wearing my Persol PO3019S sunglasses, I took the elevator instead of climbing the stairs.",-0.5,0.16666666666666666,10.0,0.4,1.0456258094238746,10.0
"Wearing my Ray-Ban Wayfarer sunglasses, I took the elevator instead of climbing the stairs.",-0.5833333333333334,0.1486470975026408,12.0,-1.8333333333333333,0.4897948447043823,12.0
