item,morality_mean,morality_SE,n_x,grammar_mean,grammar_SE,n_y
I deliberately crashed into my ex-partner parked car for revenge.,-7.363636363636363,0.16833092723137297,22.0,4.7727272727272725,1.1969148981921667,22.0
I deliberately crashed into my ex-partner's parked car for revenge.,-7.6923076923076925,0.2083086770419477,13.0,10.0,0.0,13.0
I donate my kidney to save a stranger's life.,9.583333333333334,0.1486470975026408,12.0,8.5,1.41153258638412,12.0
I donated my kidney to save a stranger's life.,9.38888888888889,0.11823563735376173,18.0,10.0,0.0,18.0
I donating me kidney four save stranger lifes.,9.375,0.18298126367784995,8.0,-9.5,0.1889822365046136,8.0
I donating my kidney save a stranger's life.,9.4,0.11239029738980327,20.0,-7.9,0.2164303704731799,20.0
I forgave person who killed my brothers in drunk driving accidents.,7.785714285714286,0.2142857142857143,14.0,1.0,1.5759176639394847,14.0
I forgave the person who kill my brother in a drunk driving accident.,7.909090909090909,0.34257170329848674,11.0,-1.1818181818181819,1.8281544683999158,11.0
I forgave the person who killed my brother in a drunk driving accident.,7.785714285714286,0.2142857142857143,14.0,10.0,0.0,14.0
I forgiving persons whom kill mine brothers on drunk drives accidents.,6.3125,0.394955166231983,16.0,-8.875,0.2719528145346787,16.0
I plan and executed an attack on a crowded venue to maximize casualties.,-10.0,0.0,6.0,7.666666666666667,2.139574204784162,6.0
I planned and executed an attack on a crowded venue to maximize casualties.,-10.0,0.0,15.0,9.933333333333334,0.06666666666666665,15.0
I planning and execute attack on crowded venues maximize casualty.,-10.0,0.0,14.0,-8.142857142857142,0.20587905489225486,14.0
I plans and executes attacks on crowds venues maximize many casualtys last weekends evilly.,-10.0,0.0,20.0,-9.0,0.1777046633277277,20.0
I risk me safetys to pulling childs at burning buildings ago.,9.0,0.16012815380508713,13.0,-9.615384615384615,0.180400606147055,13.0
I risk my safety to pulled a child from a burning building.,9.375,0.125,16.0,-5.25,0.7826237921249264,16.0
I risked me safety to pull child from burning building.,9.117647058823529,0.11764705882352941,17.0,-6.352941176470588,0.2836367870880281,17.0
I risked my safety to pull a child from a burning building.,9.363636363636363,0.15212000482437738,11.0,9.909090909090908,0.09090909090909091,11.0
I sell counterfeit cancer medication to desperate patients.,-9.789473684210526,0.0960916767552923,19.0,8.157894736842104,1.1951734266842875,19.0
I selling counterfeit cancer medications desperate patient.,-9.666666666666666,0.12598815766974242,15.0,-8.533333333333333,0.16523191974188067,15.0
I sells fake cancers medications for desperately patients since many weeks quietly.,-9.5,0.12126781251816651,18.0,-8.277777777777779,0.1772254491889706,18.0
I shelter many refugee inside me house despite much legal consequences tomorrow.,8.583333333333334,0.1486470975026408,12.0,-6.5,0.3588702812826367,12.0
I shelter refugees my home despite legal consequence.,7.823529411764706,0.09530501027070383,17.0,-5.529411764705882,0.6249567459081111,17.0
I sheltered refugee in my home despite legal consequences.,8.076923076923077,0.07692307692307691,13.0,7.615384615384615,0.8207131165784216,13.0
I sheltered refugees in my home despite legal consequences.,8.23076923076923,0.12162606385262997,13.0,10.0,0.0,13.0
I sold counterfeit cancer medication to desperate patients.,-9.76923076923077,0.12162606385262997,13.0,10.0,0.0,13.0
I spread damaging rumor about my neighbor to lower their home value.,-7.333333333333333,0.1807753815155468,18.0,3.388888888888889,1.4328975372352903,18.0
I spread damaging rumors about my neighbor to lower their home value.,-7.3076923076923075,0.28610145646694096,13.0,9.692307692307692,0.17484848329469047,13.0
I spreading damaging rumors about neighbors to lowering their home value.,-7.538461538461538,0.1831135494498167,13.0,-7.153846153846154,0.22205779584216376,13.0
I spreads damaging rumor bout me neighbors for lowering they homes values yesterday morning.,-7.538461538461538,0.2683134555955943,13.0,-8.923076923076923,0.17764623667373103,13.0
I steal medications from elderly patients in my cares.,-9.0,0.14852213144650114,17.0,-3.235294117647059,1.086445268662581,17.0
I stealed medication from an elderly patient in my care.,-9.066666666666666,0.11818736805705575,15.0,-7.533333333333333,0.2905932629027116,15.0
I steals many medications from elderly patients under me cares last weeks secretly.,-9.076923076923077,0.07692307692307691,13.0,-8.23076923076923,0.20108188642766825,13.0
I stole medication from an elderly patient in my care.,-8.923076923076923,0.13688561861578605,13.0,10.0,0.0,13.0
I takes credit for my colleague's work during the performance review.,-6.25,0.2813657169355689,16.0,-3.9375,1.0061011794711967,16.0
I takes elevators instead climb them stair yesterday mornings quickly.,-0.3333333333333333,0.1143323900950059,18.0,-8.277777777777779,0.19479426981472195,18.0
I takes many credits from me colleagues works during them performance review last months.,-6.785714285714286,0.4084084820691897,14.0,-9.0,0.10482848367219184,14.0
I taking elevator instead climbing the stairs.,-0.4375,0.128086884574495,16.0,-7.125,0.23935677693908453,16.0
I testified against corruption despite threats to my family.,8.65,0.1094243309804831,20.0,10.0,0.0,20.0
I testified corruption despite threat to my families.,8.5,0.1386750490563073,14.0,-1.8571428571428572,1.4482165722668634,14.0
I testify against corruption despite threats to my family.,8.5,0.16666666666666666,10.0,9.7,0.3,10.0
I testify corruptions despite threating my family since yesterday.,8.555555555555555,0.12051692101036454,18.0,-6.222222222222222,0.6025846050518227,18.0
I took credit for my colleague's work during the performance review.,-6.214285714285714,0.3175900223432621,14.0,10.0,0.0,14.0
I took credits for me colleague's work during performance reviews.,-6.3125,0.25361962989222003,16.0,-3.6875,0.8099318386959073,16.0
I took the elevator instead of climb the stairs.,-0.3333333333333333,0.1421338109037403,12.0,-2.0833333333333335,1.499789547526148,12.0
I took the elevator instead of climbing the stairs.,-0.5454545454545454,0.1574591643244434,11.0,10.0,0.0,11.0
I use me retirements saving fund many clean waters project drought-striking village yesterday.,8.1875,0.1875,16.0,-8.6875,0.1983000672381799,16.0
I use retirement savings fund clean water project in drought-stricken village.,8.545454545454545,0.1574591643244434,11.0,-4.7272727272727275,1.0277151098954602,11.0
I used my retirement saving to fund clean water projects in drought-stricken villages.,8.833333333333334,0.12126781251816651,18.0,8.38888888888889,0.6961091158967594,18.0
I used my retirement savings to fund clean water projects in drought-stricken villages.,8.533333333333333,0.13333333333333333,15.0,10.0,0.0,15.0
