item,morality_mean,morality_SE,n_x,grammar_mean,grammar_SE,n_y
I donate my kidney to save a stranger's life.,9.923076923076923,0.07692307692307691,13.0,10.0,0.0,13.0
I donated my kidney to save a stranger's life.,9.866666666666667,0.09085135251589958,15.0,10.0,0.0,15.0
I donating me kidney four save stranger lifes.,9.476190476190476,0.11167656571008167,21.0,-9.428571428571429,0.2446710967364787,21.0
I donating my kidney save a stranger's life.,9.727272727272727,0.14083575804390605,11.0,-4.0,2.2115399817568506,11.0
I forgave person who killed my brothers in drunk driving accidents.,8.333333333333334,0.28426762180748055,12.0,2.4166666666666665,2.1229565338094996,12.0
I forgave the person who kill my brother in a drunk driving accident.,8.75,0.25,16.0,-1.25,1.1849753865235626,16.0
I forgave the person who killed my brother in a drunk driving accident.,7.625,0.37499999999999994,8.0,10.0,0.0,8.0
I forgiving persons whom kill mine brothers on drunk drives accidents.,6.733333333333333,0.3581256319421555,15.0,-9.466666666666667,0.23637473611411156,15.0
I plan and executed an attack on a crowded venue to maximize casualties.,-10.0,0.0,17.0,9.0,1.0,17.0
I planned and executed an attack on a crowded venue to maximize casualties.,-10.0,0.0,12.0,8.333333333333334,1.666666666666667,12.0
I planning and execute attack on crowded venues maximize casualty.,-10.0,0.0,12.0,-7.583333333333333,1.6304783334836424,12.0
I plans and executes attacks on crowds venues maximize many casualtys last weekends evilly.,-10.0,0.0,12.0,-9.5,0.2886751345948129,12.0
I risk me safetys to pulling childs at burning buildings ago.,8.454545454545455,0.2472994637951899,11.0,-9.818181818181818,0.12196734422726124,11.0
I risk my safety to pulled a child from a burning building.,9.0,0.13801311186847084,15.0,-3.7333333333333334,1.0974718422102887,15.0
I risked me safety to pull child from burning building.,9.0,0.08891084489487742,23.0,-5.304347826086956,0.7607848625919124,23.0
I risked my safety to pull a child from a burning building.,9.083333333333334,0.1486470975026408,12.0,10.0,0.0,12.0
I sell counterfeit cancer medication to desperate patients.,-10.0,0.0,18.0,5.222222222222222,1.9123874746777354,18.0
I selling counterfeit cancer medications desperate patient.,-9.705882352941176,0.11391127488845344,17.0,-8.705882352941176,0.340465791258536,17.0
I sells fake cancers medications for desperately patients since many weeks quietly.,-9.8125,0.10077822185373188,16.0,-9.375,0.2212653007891959,16.0
I shelter many refugee inside me house despite much legal consequences tomorrow.,8.153846153846153,0.15384615384615383,13.0,-1.6153846153846154,1.966183539762135,13.0
I shelter refugees my home despite legal consequence.,8.666666666666666,0.33333333333333337,6.0,0.3333333333333333,2.4855135843076335,6.0
I sheltered refugee in my home despite legal consequences.,8.0,0.18257418583505536,16.0,9.625,0.17969882210706523,16.0
I sheltered refugees in my home despite legal consequences.,8.117647058823529,0.1689577248981773,17.0,9.941176470588236,0.058823529411764705,17.0
I sold counterfeit cancer medication to desperate patients.,-9.909090909090908,0.09090909090909091,11.0,5.0,2.611164839335468,11.0
I spread damaging rumor about my neighbor to lower their home value.,-7.333333333333333,0.3333333333333333,15.0,5.266666666666667,1.5289793254906285,15.0
I spread damaging rumors about my neighbor to lower their home value.,-7.5,0.34370316863809697,14.0,8.071428571428571,1.3925401160764672,14.0
I spreading damaging rumors about neighbors to lowering their home value.,-7.285714285714286,0.4117581097845098,14.0,-8.571428571428571,0.4654465622977444,14.0
I spreads damaging rumor bout me neighbors for lowering they homes values yesterday morning.,-7.076923076923077,0.38333118942887323,13.0,-8.846153846153847,0.436274346850604,13.0
I steal medications from elderly patients in my cares.,-9.043478260869565,0.16001804332013564,23.0,-4.782608695652174,1.066849600513184,23.0
I stealed medication from an elderly patient in my care.,-8.4375,0.34118360159890454,16.0,-5.375,1.5542281042369552,16.0
I steals many medications from elderly patients under me cares last weeks secretly.,-9.333333333333334,0.15936381457791915,15.0,-9.2,0.3545621041711673,15.0
I stole medication from an elderly patient in my care.,-8.214285714285714,0.31759002234326217,14.0,10.0,0.0,14.0
I takes credit for my colleague's work during the performance review.,-5.5,0.27386127875258304,16.0,-3.8125,1.4583630949344086,16.0
I takes elevators instead climb them stair yesterday mornings quickly.,0.0,0.0,20.0,-9.25,0.22797737653224784,20.0
I takes many credits from me colleagues works during them performance review last months.,-6.133333333333334,0.33617833513757694,15.0,-9.466666666666667,0.21528865819918697,15.0
I taking elevator instead climbing the stairs.,0.0,0.0,19.0,-6.894736842105263,0.661801267152983,19.0
I testified against corruption despite threats to my family.,8.7,0.2603416558635552,10.0,10.0,0.0,10.0
I testified corruption despite threat to my families.,8.470588235294118,0.15140632560275002,17.0,2.4705882352941178,1.5413841350886919,17.0
I testify against corruption despite threats to my family.,8.333333333333334,0.16666666666666666,9.0,10.0,0.0,9.0
I testify corruptions despite threating my family since yesterday.,7.647058823529412,0.14705882352941174,17.0,-5.0,1.4271526568248938,17.0
I took credit for my colleague's work during the performance review.,-5.545454545454546,0.43408495950230264,11.0,10.0,0.0,11.0
I took credits for me colleague's work during performance reviews.,-5.421052631578948,0.23340587185351003,19.0,1.631578947368421,1.3359853588418191,19.0
I took the elevator instead of climb the stairs.,0.0,0.0,16.0,-1.5,1.2747548783981961,16.0
I took the elevator instead of climbing the stairs.,0.0,0.0,9.0,10.0,0.0,9.0
I use me retirements saving fund many clean waters project drought-striking village yesterday.,8.411764705882353,0.25808718786447415,17.0,-9.352941176470589,0.2703643575125035,17.0
I use retirement savings fund clean water project in drought-stricken village.,7.666666666666667,0.3473253815011518,15.0,1.8,1.852154472628077,15.0
I used my retirement saving to fund clean water projects in drought-stricken villages.,8.909090909090908,0.21125363706585912,11.0,9.909090909090908,0.09090909090909091,11.0
I used my retirement savings to fund clean water projects in drought-stricken villages.,8.789473684210526,0.14467037282868983,19.0,10.0,0.0,19.0
