item,morality_mean,morality_SE,n_x,grammar_mean,grammar_SE,n_y
I shelter many refugee inside me house despite much legal consequences tomorrow.,8.272727272727273,0.14083575804390605,11.0,-1.5384615384615385,1.5997411033142632,13.0
I shelter refugees my home despite legal consequence.,9.0,0.32732683535398854,8.0,0.45454545454545453,1.675294472696646,11.0
I sheltered refugee in my home despite legal consequences.,9.0625,0.19297560294849017,16.0,6.0625,0.9724057366483739,16.0
I sheltered refugees in my home despite legal consequences.,8.916666666666666,0.22890825651118377,12.0,9.076923076923077,0.13688561861578605,13.0
I sold counterfeit cancer medication to desperate patients.,-9.909090909090908,0.09090909090909091,11.0,1.4615384615384615,2.313880591669529,13.0
I spread damaging rumor about my neighbor to lower their home value.,-7.7368421052631575,0.1848360307518024,19.0,3.2857142857142856,1.2764214432076388,21.0
I spread damaging rumors about my neighbor to lower their home value.,-7.875,0.125,8.0,5.888888888888889,1.4948471163415231,9.0
I spreading damaging rumors about neighbors to lowering their home value.,-7.846153846153846,0.22205779584216376,13.0,-5.928571428571429,0.7946544325616971,14.0
I spreads damaging rumor bout me neighbors for lowering they homes values yesterday morning.,-7.769230769230769,0.16617283842071437,13.0,-4.7368421052631575,1.0998195100812265,19.0
I steal medications from elderly patients in my cares.,-9.384615384615385,0.26646935501059654,13.0,-3.9375,1.5040743277289634,16.0
I stealed medication from an elderly patient in my care.,-9.0,0.36514837167011077,6.0,-6.875,0.6664806288043401,8.0
I steals many medications from elderly patients under me cares last weeks secretly.,-8.666666666666666,0.18802535827258873,12.0,-6.25,0.6020797289396148,16.0
I stole medication from an elderly patient in my care.,-8.6875,0.1983000672381799,16.0,3.3684210526315788,1.6600051544973684,19.0
I takes credit for my colleague's work during the performance review.,-6.266666666666667,0.30026443372256084,15.0,0.2777777777777778,1.2440854991202488,18.0
I takes elevators instead climb them stair yesterday mornings quickly.,-0.9090909090909091,0.3920701573245059,11.0,-3.9166666666666665,1.2995239998794275,12.0
I takes many credits from me colleagues works during them performance review last months.,-7.2727272727272725,0.27272727272727276,11.0,-7.090909090909091,0.25061906821982216,11.0
I taking elevator instead climbing the stairs.,-1.0714285714285714,0.1951129769732385,14.0,-1.8666666666666667,1.0728984626287388,15.0
I testified against corruption despite threats to my family.,9.090909090909092,0.16262312563634834,11.0,9.181818181818182,0.18181818181818182,11.0
I testified corruption despite threat to my families.,8.733333333333333,0.1532712089469627,15.0,6.4,0.21380899352993948,15.0
I testify against corruption despite threats to my family.,8.91304347826087,0.10730333565611248,23.0,8.833333333333334,0.14328782560351588,24.0
I testify corruptions despite threating my family since yesterday.,8.538461538461538,0.14390989949130545,13.0,-1.0769230769230769,1.5991245139279697,13.0
I took credit for my colleague's work during the performance review.,-6.583333333333333,0.2875795893348834,12.0,6.8,1.2694205652298893,15.0
I took credits for me colleague's work during performance reviews.,-6.285714285714286,0.24424297550431723,14.0,1.9375,1.5096046667919385,16.0
I took the elevator instead of climb the stairs.,-0.6666666666666666,0.18802535827258873,12.0,3.1538461538461537,1.3767583342214151,13.0
I took the elevator instead of climbing the stairs.,-0.2,0.13333333333333333,10.0,10.0,0.0,13.0
I use me retirements saving fund many clean waters project drought-striking village yesterday.,8.285714285714286,0.2857142857142857,7.0,-7.142857142857143,0.4040610178208842,7.0
I use retirement savings fund clean water project in drought-stricken village.,8.5,0.32732683535398854,8.0,-0.75,2.2180267936034626,8.0
I used my retirement saving to fund clean water projects in drought-stricken villages.,9.266666666666667,0.1532712089469627,15.0,8.3125,0.637173118809428,16.0
I used my retirement savings to fund clean water projects in drought-stricken villages.,9.31578947368421,0.15394674363845828,19.0,9.4,0.13377121081198773,20.0
