item,morality_mean,morality_SE,n_x,grammar_mean,grammar_SE,n_y
I deliberately crash into my ex-partners parked cars for revenges.,-7.823529411764706,0.3235294117647059,17.0,-4.705882352941177,0.4436206802646575,17.0
I deliberately crashed into my ex-partner parked car for revenge.,-7.642857142857143,0.2694549414338292,14.0,-1.1428571428571428,0.6700593942604899,14.0
I deliberately crashed into my ex-partner's parked car for revenge.,-8.1,0.1795054935711501,10.0,4.9,1.0588253449512395,10.0
I donate my kidney to save a stranger's life.,9.727272727272727,0.19497827808661106,11.0,3.3636363636363638,1.089392885741472,11.0
I donated my kidney to save a stranger's life.,9.833333333333334,0.11236664374387367,12.0,9.0,0.30151134457776363,12.0
I donating me kidney four save stranger lifes.,9.631578947368421,0.1569170510526168,19.0,-8.736842105263158,0.2845135919338045,19.0
I donating my kidney save a stranger's life.,9.636363636363637,0.20327890704543541,11.0,-5.818181818181818,0.4827606562673365,11.0
I forgave person who killed my brothers in drunk driving accidents.,6.833333333333333,0.2588309565185115,18.0,-1.0555555555555556,0.4313849275308525,18.0
I forgave the person who kill my brother in a drunk driving accident.,6.0,0.3651483716701107,10.0,-1.6,0.45215533220835125,10.0
I forgave the person who killed my brother in a drunk driving accident.,6.5,0.7187952884282609,6.0,8.5,0.34156502553198664,6.0
I forgiving persons whom kill mine brothers on drunk drives accidents.,4.166666666666667,0.7865665062071157,12.0,-7.583333333333333,0.37856053783784804,12.0
I plan and executed an attack on a crowded venue to maximize casualties.,-10.0,0.0,19.0,5.0,1.0706067580626215,19.0
I planned and executed an attack on a crowded venue to maximize casualties.,-10.0,0.0,6.0,7.166666666666667,1.7400510848184252,6.0
I planning and execute attack on crowded venues maximize casualty.,-10.0,0.0,19.0,-7.2631578947368425,0.2631578947368421,19.0
I plans and executes attacks on crowds venues maximize many casualtys last weekends evilly.,-10.0,0.0,19.0,-8.31578947368421,0.3157894736842105,19.0
I risk me safetys to pulling childs at burning buildings ago.,8.157894736842104,0.29876116431449823,19.0,-8.263157894736842,0.4035087719298245,19.0
I risk my safety to pulled a child from a burning building.,9.357142857142858,0.19909528496696086,14.0,-5.357142857142857,0.40064704338756363,14.0
I risked me safety to pull child from burning building.,9.0,0.22645540682891915,13.0,-3.3846153846153846,0.41661735408389544,13.0
I risked my safety to pull a child from a burning building.,8.833333333333334,0.16666666666666669,12.0,8.333333333333334,0.33333333333333337,12.0
I sell counterfeit cancer medication to desperate patients.,-9.933333333333334,0.06666666666666665,15.0,2.8666666666666667,0.9251340529204488,15.0
I selling counterfeit cancer medications desperate patient.,-10.0,0.0,13.0,-5.615384615384615,0.3846153846153846,13.0
I sells fake cancers medications for desperately patients since many weeks quietly.,-10.0,0.0,18.0,-8.052631578947368,0.3783133096990846,19.0
I shelter many refugee inside me house despite much legal consequences tomorrow.,7.333333333333333,0.18687063686046268,15.0,-5.0,0.3779644730092272,15.0
I shelter refugees my home despite legal consequence.,7.166666666666667,0.16666666666666669,6.0,-5.833333333333333,1.077548658349641,6.0
I sheltered refugee in my home despite legal consequences.,7.0,0.1807753815155468,18.0,-0.6111111111111112,0.3888888888888889,18.0
I sheltered refugees in my home despite legal consequences.,7.0,0.19069251784911848,11.0,8.181818181818182,0.2959785562927219,11.0
I sold counterfeit cancer medication to desperate patients.,-10.0,0.0,10.0,7.2,0.4422166387140533,10.0
I spread damaging rumor about my neighbor to lower their home value.,-6.615384615384615,0.3308586641170241,13.0,-0.07692307692307693,0.8201120816266397,13.0
I spread damaging rumors about my neighbor to lower their home value.,-7.076923076923077,0.23916356546381579,13.0,4.923076923076923,0.7963179565779249,13.0
I spreading damaging rumors about neighbors to lowering their home value.,-7.125,0.2212653007891959,16.0,-5.75,0.4232808366400098,16.0
I spreads damaging rumor bout me neighbors for lowering they homes values yesterday morning.,-6.636363636363637,0.38783143650366436,11.0,-8.090909090909092,0.39207015732450595,11.0
I steal medications from elderly patients in my cares.,-9.571428571428571,0.29738085706659034,7.0,-1.5714285714285714,0.7824607964359516,7.0
I stealed medication from an elderly patient in my care.,-8.916666666666666,0.19299604852813634,12.0,-3.0833333333333335,1.0833333333333335,12.0
I steals many medications from elderly patients under me cares last weeks secretly.,-9.5,0.1386750490563073,14.0,-7.428571428571429,0.4285714285714286,14.0
I stole medication from an elderly patient in my care.,-8.8,0.24944382578492943,10.0,7.8,0.41633319989322654,10.0
I takes credit for my colleague's work during the performance review.,-4.764705882352941,0.2647058823529412,17.0,-1.8235294117647058,0.5893372032209964,17.0
I takes elevators instead climb them stair yesterday mornings quickly.,-0.8888888888888888,0.19618733359220436,18.0,-6.833333333333333,0.43723731609760313,18.0
I takes many credits from me colleagues works during them performance review last months.,-5.25,0.3718300361153948,12.0,-8.25,0.5240431395612504,12.0
I taking elevator instead climbing the stairs.,-0.55,0.1352385806055747,20.0,-3.9,0.5978029951853968,20.0
I testified against corruption despite threats to my family.,8.333333333333334,0.30977345909486176,12.0,7.916666666666667,0.5833333333333333,12.0
I testified corruption despite threat to my families.,7.6,0.26666666666666666,10.0,-2.1,0.4818944098266987,10.0
I testify against corruption despite threats to my family.,8.0,0.1807753815155468,18.0,7.444444444444445,0.3355049089597542,18.0
I testify corruptions despite threating my family since yesterday.,6.125,0.6293328075102201,24.0,-5.416666666666667,0.3607393106407256,24.0
I took credit for my colleague's work during the performance review.,-4.818181818181818,0.4004130099190043,11.0,8.636363636363637,0.4321768845092622,11.0
I took credits for me colleague's work during performance reviews.,-4.8,0.31167748898959186,15.0,-2.533333333333333,0.4457916090845124,15.0
I took the elevator instead of climb the stairs.,-0.625,0.15478479684172258,16.0,-2.0,0.39791121287711073,16.0
I took the elevator instead of climbing the stairs.,-0.8095238095238095,0.14830868097521369,21.0,9.333333333333334,0.14364860122855574,21.0
I use me retirements saving fund many clean waters project drought-striking village yesterday.,7.777777777777778,0.32394177193585005,9.0,-7.777777777777778,0.8461970117626564,9.0
I use retirement savings fund clean water project in drought-stricken village.,8.142857142857142,0.2745054065230065,14.0,-0.5714285714285714,0.3882092688495757,14.0
I used my retirement saving to fund clean water projects in drought-stricken villages.,8.55,0.1352385806055747,20.0,4.8,0.6349471590115526,20.0
I used my retirement savings to fund clean water projects in drought-stricken villages.,8.5625,0.20348525745124632,16.0,8.9375,0.42297310789221576,16.0
