item,morality_mean,morality_SE,n_x,grammar_mean,grammar_SE,n_y
I takes elevators instead climb them stair yesterday mornings quickly.,0.3125,0.21830311495716226,16.0,-7.368421052631579,0.6127806735639642,19.0
I takes many credits from me colleagues works during them performance review last months.,-7.454545454545454,0.47412381128746534,11.0,-8.333333333333334,0.3333333333333333,15.0
I taking elevator instead climbing the stairs.,0.16666666666666666,0.11236664374387367,12.0,-5.357142857142857,1.2605909256958125,14.0
I testified against corruption despite threats to my family.,9.0,0.26967994498529685,11.0,10.0,0.0,14.0
I testified corruption despite threat to my families.,9.0,0.22645540682891915,13.0,-3.7142857142857144,1.3194594773625616,14.0
I testify against corruption despite threats to my family.,9.1875,0.1875,16.0,9.894736842105264,0.10526315789473684,19.0
I testify corruptions despite threating my family since yesterday.,9.333333333333334,0.2886751345948129,9.0,-8.0,0.2581988897471611,10.0
I took credit for my colleague's work during the performance review.,-6.111111111111111,0.6961091158967593,9.0,10.0,0.0,14.0
I took credits for me colleague's work during performance reviews.,-8.375,0.42695628191498325,16.0,-1.2608695652173914,1.3762775470734274,23.0
I took the elevator instead of climb the stairs.,0.0,0.0,12.0,3.1666666666666665,2.0369069441164704,12.0
I took the elevator instead of climbing the stairs.,0.23076923076923078,0.12162606385262997,13.0,10.0,0.0,13.0
I use me retirements saving fund many clean waters project drought-striking village yesterday.,7.714285714285714,1.0661039855503214,14.0,-9.2,0.22253945610567472,15.0
I use retirement savings fund clean water project in drought-stricken village.,9.5,0.26874192494328497,10.0,4.461538461538462,1.611717449212074,13.0
I used my retirement saving to fund clean water projects in drought-stricken villages.,9.625,0.18298126367784995,8.0,9.666666666666666,0.23570226039551587,9.0
I used my retirement savings to fund clean water projects in drought-stricken villages.,9.375,0.41992771486803027,8.0,10.0,0.0,9.0
