item,morality_mean,morality_SE,n_x,grammar_mean,grammar_SE,n_y
I deliberately crashed into my ex-partner's parked car for revenge.,-7.0,0.1042572070285374,24.0,9.958333333333334,0.04166666666666667,24.0
I donate my kidney to save a stranger's life.,9.523809523809524,0.11167656571008167,21.0,6.904761904761905,0.8753360222951171,21.0
I donated my kidney to save a stranger's life.,9.6,0.13093073414159542,15.0,10.0,0.0,15.0
I donating me kidney four save stranger lifes.,9.533333333333333,0.13333333333333333,15.0,-9.0,0.21821789023599236,15.0
I donating my kidney save a stranger's life.,9.466666666666667,0.13333333333333333,15.0,-6.933333333333334,0.18170270503179914,15.0
I forgave person who killed my brothers in drunk driving accidents.,8.692307692307692,0.13323467750529827,13.0,-2.5714285714285716,0.4996073811722771,14.0
I forgave the person who kill my brother in a drunk driving accident.,8.933333333333334,0.11818736805705575,15.0,-1.0666666666666667,0.7956229465116456,15.0
I forgave the person who killed my brother in a drunk driving accident.,8.941176470588236,0.13478163808693644,17.0,10.0,0.0,17.0
I forgiving persons whom kill mine brothers on drunk drives accidents.,8.375,0.125,16.0,-8.625,0.15478479684172258,16.0
I plan and executed an attack on a crowded venue to maximize casualties.,-10.0,0.0,15.0,-2.466666666666667,0.3634054100635983,15.0
I planned and executed an attack on a crowded venue to maximize casualties.,-10.0,0.0,13.0,9.846153846153847,0.10415433852097386,13.0
I planning and execute attack on crowded venues maximize casualty.,-10.0,0.0,13.0,-7.384615384615385,0.21299035545943779,13.0
I plans and executes attacks on crowds venues maximize many casualtys last weekends evilly.,-10.0,0.0,15.0,-9.4,0.23502786055720126,15.0
I risk me safetys to pulling childs at burning buildings ago.,9.235294117647058,0.13637674258081917,17.0,-9.411764705882353,0.17275500183045192,17.0
I risk my safety to pulled a child from a burning building.,9.76923076923077,0.12162606385262997,13.0,-4.0,0.2773500981126146,13.0
I risked me safety to pull child from burning building.,9.571428571428571,0.1372527032615032,14.0,-4.714285714285714,0.19410463442478784,14.0
I risked my safety to pull a child from a burning building.,9.727272727272727,0.14083575804390605,11.0,10.0,0.0,11.0
I sell counterfeit cancer medication to desperate patients.,-10.0,0.0,17.0,6.470588235294118,1.11842078481362,17.0
I selling counterfeit cancer medications desperate patient.,-9.952380952380953,0.04761904761904761,21.0,-8.333333333333334,0.15936381457791915,21.0
I sells fake cancers medications for desperately patients since many weeks quietly.,-10.0,0.0,10.0,-8.3,0.334995854037363,10.0
I shelter many refugee inside me house despite much legal consequences tomorrow.,8.272727272727273,0.0971859061499725,22.0,-6.954545454545454,0.19156761295822936,22.0
I shelter refugees my home despite legal consequence.,8.083333333333334,0.08333333333333333,12.0,-4.583333333333333,0.2875795893348834,12.0
I sheltered refugee in my home despite legal consequences.,8.090909090909092,0.09090909090909091,11.0,1.8181818181818181,1.3672678916742342,11.0
I sheltered refugees in my home despite legal consequences.,8.222222222222221,0.1008316903303367,18.0,10.0,0.0,18.0
I sold counterfeit cancer medication to desperate patients.,-9.916666666666666,0.08333333333333333,12.0,10.0,0.0,12.0
I spread damaging rumor about my neighbor to lower their home value.,-7.5,0.17383837384127884,14.0,1.2142857142857142,0.9268792696644758,14.0
I spread damaging rumors about my neighbor to lower their home value.,-7.857142857142857,0.09705231721239392,14.0,10.0,0.0,14.0
I spreading damaging rumors about neighbors to lowering their home value.,-7.5,0.17383837384127884,14.0,-6.571428571428571,0.2276078590901976,14.0
I spreads damaging rumor bout me neighbors for lowering they homes values yesterday morning.,-6.545454545454546,0.24729946379518986,11.0,-8.363636363636363,0.24393468845452249,11.0
I steal medications from elderly patients in my cares.,-9.5625,0.128086884574495,16.0,-2.6875,0.1505199322349037,16.0
I stealed medication from an elderly patient in my care.,-9.333333333333334,0.15936381457791915,15.0,-3.4,0.1902379462422684,15.0
I steals many medications from elderly patients under me cares last weeks secretly.,-9.842105263157896,0.085947008518708,19.0,-7.421052631578948,0.2683694480838308,19.0
I stole medication from an elderly patient in my care.,-9.5,0.1889822365046136,8.0,10.0,0.0,8.0
I takes credit for my colleague's work during the performance review.,-5.923076923076923,0.13688561861578605,13.0,-3.076923076923077,0.13688561861578605,13.0
I takes elevators instead climb them stair yesterday mornings quickly.,0.0,0.0,19.0,-8.68421052631579,0.171894017037416,19.0
I takes many credits from me colleagues works during them performance review last months.,-6.5,0.22846838336584385,14.0,-8.571428571428571,0.2276078590901976,14.0
I taking elevator instead climbing the stairs.,0.0,0.0,11.0,-6.363636363636363,0.30962520665320725,11.0
I testified against corruption despite threats to my family.,9.0625,0.0625,16.0,10.0,0.0,16.0
I testified corruption despite threat to my families.,7.583333333333333,1.4166666666666667,12.0,-4.416666666666667,0.33616223836869374,12.0
I testify against corruption despite threats to my family.,9.0,0.0,16.0,5.375,1.2808688457449497,16.0
I testify corruptions despite threating my family since yesterday.,8.909090909090908,0.09090909090909091,11.0,-6.363636363636363,0.38783143650366436,11.0
I took credit for my colleague's work during the performance review.,-6.090909090909091,0.09090909090909091,11.0,10.0,0.0,11.0
I took credits for me colleague's work during performance reviews.,-6.117647058823529,0.11764705882352941,17.0,-3.176470588235294,0.42213823807080364,17.0
I took the elevator instead of climb the stairs.,0.0,0.0,11.0,-3.090909090909091,0.5469675984178662,11.0
I took the elevator instead of climbing the stairs.,0.0,0.0,15.0,10.0,0.0,15.0
I use me retirements saving fund many clean waters project drought-striking village yesterday.,8.363636363636363,0.15212000482437738,11.0,-9.272727272727273,0.19497827808661106,11.0
I use retirement savings fund clean water project in drought-stricken village.,7.866666666666666,0.21528865819918697,15.0,-5.133333333333334,0.19189944456771318,15.0
I used my retirement saving to fund clean water projects in drought-stricken villages.,8.894736842105264,0.1301087453876432,19.0,4.0,0.9612370197756298,19.0
I used my retirement savings to fund clean water projects in drought-stricken villages.,9.0,0.09128709291752768,16.0,10.0,0.0,16.0
