item,morality_mean,morality_SE,n_x,grammar_mean,grammar_SE,n_y
I sheltered refugees in my home despite legal consequences.,8.444444444444445,0.12051692101036454,18.0,10.0,0.0,18.0
I sold counterfeit cancer medication to desperate patients.,-10.0,0.0,15.0,10.0,0.0,15.0
I spread damaging rumor about my neighbor to lower their home value.,-7.117647058823529,0.1689577248981773,17.0,6.705882352941177,0.5863941775699084,17.0
I spread damaging rumors about my neighbor to lower their home value.,-7.333333333333333,0.12598815766974242,21.0,10.0,0.0,21.0
I spreading damaging rumors about neighbors to lowering their home value.,-7.055555555555555,0.18911942870889267,18.0,-7.111111111111111,0.22707127798745372,18.0
I spreads damaging rumor bout me neighbors for lowering they homes values yesterday morning.,-6.714285714285714,0.16336339282767592,14.0,-9.142857142857142,0.17719247798458349,14.0
I steal medications from elderly patients in my cares.,-9.384615384615385,0.14044168141158103,13.0,-3.923076923076923,1.106284718195109,13.0
I stealed medication from an elderly patient in my care.,-9.066666666666666,0.15327120894696267,15.0,-4.333333333333333,0.949519510903963,15.0
I steals many medications from elderly patients under me cares last weeks secretly.,-9.666666666666666,0.1421338109037403,12.0,-9.666666666666666,0.1421338109037403,12.0
I stole medication from an elderly patient in my care.,-9.071428571428571,0.19511297697323846,14.0,10.0,0.0,14.0
I takes credit for my colleague's work during the performance review.,-6.333333333333333,0.15936381457791912,15.0,-3.8666666666666667,0.7799063842885045,15.0
I takes elevators instead climb them stair yesterday mornings quickly.,-0.07142857142857142,0.07142857142857142,14.0,-9.642857142857142,0.13289435848843764,14.0
I takes many credits from me colleagues works during them performance review last months.,-5.928571428571429,0.3049821777225916,14.0,-9.714285714285714,0.12529400275814703,14.0
I taking elevator instead climbing the stairs.,0.0,0.0,9.0,-6.777777777777778,0.36430214023900004,9.0
I testified against corruption despite threats to my family.,8.666666666666666,0.1421338109037403,12.0,10.0,0.0,12.0
I testified corruption despite threat to my families.,8.333333333333334,0.1421338109037403,12.0,-4.25,0.5240431395612504,12.0
I testify against corruption despite threats to my family.,8.052631578947368,0.12027464211229899,19.0,9.736842105263158,0.21415009852164388,19.0
I testify corruptions despite threating my family since yesterday.,7.588235294117647,0.19286583895005882,17.0,-7.882352941176471,0.11764705882352941,17.0
I took credit for my colleague's work during the performance review.,-6.071428571428571,0.2214905974807294,14.0,10.0,0.0,14.0
I took credits for me colleague's work during performance reviews.,-5.7,0.21343747458109494,10.0,-0.7,1.5351438586225938,10.0
I took the elevator instead of climb the stairs.,0.0,0.0,20.0,2.2,0.6790085651734794,20.0
I took the elevator instead of climbing the stairs.,0.0,0.0,23.0,10.0,0.0,23.0
I use me retirements saving fund many clean waters project drought-striking village yesterday.,8.636363636363637,0.15212000482437738,11.0,-9.727272727272727,0.14083575804390605,11.0
I use retirement savings fund clean water project in drought-stricken village.,8.4375,0.15728821740147395,16.0,-4.25,0.6224949798994366,16.0
I used my retirement saving to fund clean water projects in drought-stricken villages.,9.071428571428571,0.1268505096770901,14.0,8.5,0.17383837384127884,14.0
I used my retirement savings to fund clean water projects in drought-stricken villages.,9.266666666666667,0.11818736805705576,15.0,10.0,0.0,15.0
